id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9.61372052687379e+17,https://www.nocarz.pl/rooms/961372052687378893,20250302144653.0,2025-03-03,,Twee-verdieping appartement Amsterdam,"This two-story apartment is located in the center of Amsterdam. Everything the city has on offer is within easy reach. The apartment is also modern, tidy and fully equipped! <br /><br />The apartment is easily accessible with a tram stop in front of the door. From central station you can reach the apartment in 10 min by tram.",,https://a0.muscache.com/pictures/d038cb80-c982-43a6-a811-fd91a90e52af.jpg,,https://www.nocarz.pl/users/show/56380267,Lieve,,"Amsterdam, Netherlands",,,,,f,https://a0.muscache.com/im/pictures/user/User-56380267/original/9dc04896-41c7-4dc0-a7b9-b30c18a19238.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-56380267/original/9dc04896-41c7-4dc0-a7b9-b30c18a19238.jpeg?aki_policy=profile_x_medium,,,1.0,"['email', 'phone']",t,t,,Centrum-Oost,,,,Entire rental unit,Entire home/apt,4.0,,2 baths,1.0,,"[""Freezer"", ""Wine glasses"", ""Central heating"", ""Kitchen"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Cooking basics"", ""Dishwasher"", ""Stove"", ""Washer"", ""Hot water"", ""Microwave"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""TV"", ""Pets allowed"", ""Essentials"", ""Dining table"", ""Clothing storage: closet"", ""Oven"", ""Dishes and silverware""]",,3.0,14.0,,3.0,14.0,14.0,,14.0,,t,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,2023-10-23,4.5,4.75,4.25,4.25,,4.25,4.0,0363BCF594D5F71BB177,f,1.0,,0.0,0.0,0.22
10823505.0,https://www.nocarz.pl/rooms/10823505,20250302144653.0,2025-03-03,,,"Spacious brand new family home with 4 bedrooms and sleeps 8. Suitable for families. Accommodating up to 4 adults and a maximum of 4 children. Located near the NDSM area, in the new and quiet green district of De Bongerd, and on a large park with playgrounds and 50 meters from the water. At 15 minutes away from Central Station, ferry or bus.",,https://a0.muscache.com/pictures/455f444a-ffd8-4b0d-8e99-12115d3f1ca5.jpg,56041576.0,,Henkjan,,"Amsterdam, Netherlands",,,,,f,https://a0.muscache.com/im/pictures/user/4806c998-9a00-44ad-b6ea-61fda8e9c4c3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/4806c998-9a00-44ad-b6ea-61fda8e9c4c3.jpg?aki_policy=profile_x_medium,,,,,,,,Noord-West,,52.40745,4.90396,,Entire home/apt,8.0,,1 bath,4.0,,"[""Free parking on premises"", ""Smoke alarm"", ""Heating"", ""Washer"", ""Wifi"", ""TV with standard cable"", ""First aid kit"", ""Essentials"", ""Iron"", ""Dryer"", ""Kitchen""]",$605.00,5.0,1125.0,,5.0,1125.0,1125.0,5.0,1125.0,,t,0.0,,,0.0,2025-03-03,28.0,,0.0,0.0,0.0,0.0,,2016-03-04,,,4.81,,4.89,4.89,4.63,4.78,0363 AA1C E91C 2E6E 16D7,f,1.0,,0.0,,0.26
,https://www.nocarz.pl/rooms/1132247,,2025-03-02,,,,"Location<br />The boat is strategically located near tourist must-sees like the Anne Frank House, but it also offers that sense of the local-life at De Houthaven, Prinseneiland and the Jordaan.",https://a0.muscache.com/pictures/miso/Hosting-1132247/original/9b56ea1f-ab3e-46ab-a280-b3e02dce3125.png,,,Joost,2013-05-03,,"Amsterdam, shopping",within a day,100%,,,,https://a0.muscache.com/im/pictures/user/User-6211092/original/5a78089b-816f-41b7-997e-25eb68b07e3c.jpeg?aki_policy=profile_x_medium,,1.0,3.0,,t,,"Amsterdam, North Holland, Netherlands",Westerpark,,52.39054,,Boat,Entire home/apt,,,3 baths,2.0,3.0,"[""Private entrance"", ""Children\u2019s books and toys"", ""Body soap"", ""Boat slip"", ""Freezer"", ""Wine glasses"", ""Outdoor dining area"", ""City skyline view"", ""Bathtub"", ""Coffee maker: Nespresso"", ""Bikes"", ""Dryer"", ""Shampoo"", ""Harbor view"", ""Central heating"", ""Kitchen"", ""Barbecue utensils"", ""Neff oven"", ""Private BBQ grill: charcoal"", ""Hangers"", ""Laundromat nearby"", ""Hot water kettle"", ""Luggage dropoff allowed"", ""Bed linens"", ""Fire extinguisher"", ""49 inch HDTV with Netflix"", ""Bluesound, Ruark sound system with Bluetooth and aux"", ""Cooking basics"", ""Clothing storage: closet and dresser"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Shared outdoor pool - available all year, open 24 hours"", ""Indoor fireplace: wood-burning"", ""River view"", ""Pool view"", ""Hot water"", ""Wifi"", ""Smeg refrigerator"", ""Waterfront"", ""Host greets you"", ""Shower gel"", ""Outlet covers"", ""Iron"", ""Coffee"", ""Outdoor furniture"", ""Hair dryer"", ""Private patio or balcony"", ""Board games"", ""Marina view"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""Paid street parking off premises"", ""First aid kit"", ""Room-darkening shades"", ""Essentials"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Blender"", ""Bora induction stove"", ""Dining table"", ""Lake access"", ""Bay view"", ""Dishes and silverware""]",$660.00,3.0,1125.0,2.0,3.0,,1125.0,,1125.0,,t,6.0,14.0,21.0,176.0,2025-03-02,43.0,,,131.0,8.0,62.0,31868.0,2013-08-03,2025-01-03,4.88,,,4.93,4.93,,4.69,0363 BB66 CE09 99A3 3C75,f,1.0,,0.0,0.0,0.3
40630889.0,https://www.nocarz.pl/rooms/40630889,20250302144653.0,,previous scrape,New modern & light 2bdr house!,"I recently completely renovated my home. It now has a large, and light living with open kitchen, a modern bathroom with bathtub and a shower and two nice bedrooms. The apartment is very close to the RAI conference building and the Pijp area with many restaurants and cafés.",,,26302846.0,https://www.nocarz.pl/users/show/26302846,Cyril,,"Amsterdam, Netherlands",,,,,f,https://a0.muscache.com/im/pictures/user/25d651ac-f17d-44ad-8510-2910a21f09e2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/25d651ac-f17d-44ad-8510-2910a21f09e2.jpg?aki_policy=profile_x_medium,,1.0,2.0,"['email', 'phone']",t,t,,De Pijp - Rivierenbuurt,,52.34235,,Entire home,Entire home/apt,4.0,,1.5 baths,2.0,,"[""Refrigerator"", ""Stove"", ""Smoke alarm"", ""Private entrance"", ""Heating"", ""Washer"", ""Wifi"", ""TV"", ""Carbon monoxide alarm"", ""Essentials"", ""Fire extinguisher"", ""Coffee maker"", ""Cooking basics"", ""Backyard"", ""Dishwasher"", ""Kitchen"", ""Oven"", ""Dishes and silverware""]",$485.00,2.0,20.0,2.0,2.0,20.0,,2.0,20.0,,t,0.0,0.0,,0.0,2025-03-03,3.0,0.0,0.0,0.0,0.0,0.0,,2022-07-28,2022-08-06,5.0,5.0,5.0,5.0,5.0,4.0,4.33,0363 9DEE B654 146D F7D9,,1.0,1.0,0.0,0.0,
8.983253886297293e+17,https://www.nocarz.pl/rooms/898325388629729266,20250302144653.0,,previous scrape,Lovely city ground appartment,"This beautiful light and eclectic Appartment with a lovely city garden lies in the heart of Amsterdam West. You will sleep quietly in a comfortable bedroom adjacent to a spacious bathroom and a seperate workspace. The living room is light and large decorated in a Scandinavian meets vintage & modern style, connected to a well equipped kitchen with patio doors to the garden. The house is also suited for a family with small children, please contact us personally to discuss sleeping possibilities.",,https://a0.muscache.com/pictures/miso/Hosting-898325388629729266/original/134a542e-3233-471b-9cee-2bdc0b2e485e.jpeg,,https://www.nocarz.pl/users/show/318467,,,"Amsterdam, Netherlands",,,,,f,https://a0.muscache.com/im/pictures/user/User-318467/original/616a5c19-16f8-47e9-80c3-b5adef065bd1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-318467/original/616a5c19-16f8-47e9-80c3-b5adef065bd1.jpeg?aki_policy=profile_x_medium,,1.0,,"['email', 'phone']",t,t,,,,52.37021,4.86684,,Entire home/apt,2.0,,1 bath,1.0,,"[""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Piano"", ""Washer"", ""Hot water"", ""TV"", ""Wifi"", ""Kitchen"", ""Host greets you"", ""Essentials"", ""Fire extinguisher"", ""Dryer"", ""Shampoo"", ""Crib""]",,,,10.0,10.0,1125.0,,10.0,1125.0,,t,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,f,1.0,,0.0,0.0,
38517539.0,https://www.nocarz.pl/rooms/38517539,20250302144653.0,2025-03-03,,Ruim en modern appartement in gezellig A'dam Oost!,"Spacious and modern apartment in cozy Amsterdam East.<br /><br />It is a perfect place to explore the city, 5 minutes by bike from Muiderpoort Station, 10 minutes to Artis, 15 to Dam Square or the Rijksmuseum.<br /><br />My wife and I live in the apartment with great pleasure, but are often with friends and family on the weekends and leave our beloved house completely alone. So we'd love to share it with others.<br /><br />Be welcome as long as you are as nice to the house as the house to you!","The nicest and non-touristy place is the Javastraat at 5 minutes walking distance: many nice shops, bars and restaurants for a lazy Saturday. You can also take a walk in the Flevopark, watch a movie at Studio K, do your shopping at the Dappermarkt (Monday to Saturday) or visit the Tropenmuseum. Of course, all major, well-known attractions are also within easy reach for a complete week in Amsterdam at its best.",https://a0.muscache.com/pictures/miso/Hosting-38517539/original/50ac889d-d272-486a-9a33-0dcc094e8851.jpeg,49392640.0,https://www.nocarz.pl/users/show/49392640,,2015-11-19,"Amsterdam, Netherlands",A,,,0%,f,,https://a0.muscache.com/im/pictures/user/8cc143c3-222f-4dc1-bea6-5b4b486a0048.jpg?aki_policy=profile_x_medium,Indische Buurt,1.0,2.0,"['email', 'phone']",,t,"Amsterdam, Noord-Holland, Netherlands",Oostelijk Havengebied - Indische Buurt,,52.36507,4.94323,Entire condo,,2.0,,1.5 baths,1.0,,"[""Private entrance"", ""Freezer"", ""Wine glasses"", ""Toaster"", ""Outdoor dining area"", ""Bathtub"", ""Paid parking off premises"", ""55 inch HDTV with Chromecast, Netflix"", ""Coffee maker"", ""Kitchen"", ""Shampoo"", ""Long term stays allowed"", ""Outdoor playground"", ""Hangers"", ""Laundromat nearby"", ""Heating"", ""Hot water kettle"", ""Patio or balcony"", ""Bed linens"", ""Elevator"", ""Cooking basics"", ""Backyard"", ""Dishwasher"", ""Stove"", ""Washer"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Baking sheet"", ""EV charger"", ""Microwave"", ""Host greets you"", ""Shower gel"", ""Single level home"", ""Iron"", ""Coffee"", ""Outdoor furniture"", ""Hair dryer"", ""Board games"", ""Refrigerator"", ""Dedicated workspace"", ""Cleaning available during stay"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Essentials"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Dining table"", ""Clothing storage"", ""Game console: Xbox One"", ""Oven"", ""Dishes and silverware""]",$235.00,4.0,1125.0,4.0,4.0,,,4.0,1125.0,,t,,0.0,0.0,0.0,,6.0,0.0,0.0,0.0,0.0,0.0,,2019-09-22,2023-07-26,4.83,5.0,4.83,5.0,5.0,4.67,,,f,1.0,1.0,0.0,0.0,
,https://www.nocarz.pl/rooms/1026196993760437640,20250302144653.0,2025-03-03,city scrape,Comfortabel huis met ruime tuin.,We are new to nocarz but have often hosted guests on the Home-Exchange platform. See also the enthusiastic reviews there. We enjoy living with our two children in this wonderful house in Amsterdam-Noord and hope you will enjoy as much as we do!<br /><br />Registration number: 0363 CC26 0DC1 0EB6 21C4,,https://a0.muscache.com/pictures/airflow/Hosting-1026196993760437640/original/3b53d231-8f83-4d4d-9872-b0f6ba66e0ec.jpg,922621.0,https://www.nocarz.pl/users/show/922621,,2011-08-04,"Amsterdam, Netherlands","I'm a 37 year old male from Amsterdam. I live together with my girlfriend and our two daughters.

 I absolutely love living in this city, but I also really like visiting other parts of the world. In the past I've travelled through Colombia, Brazil, Thailand and Australia. I also visited a lot of places and cities within Europe.

In the past I've been studying both Media & Culture and Political Sciences. I work for national public radio.",,100%,,,https://a0.muscache.com/im/users/922621/profile_pic/1407758403/original.jpg?aki_policy=profile_small,,,,1.0,"['email', 'phone']",t,t,,Oud-Noord,,52.39303,,Entire home,,4.0,1.0,1 bath,2.0,,"[""Changing table - always at the listing"", ""Children\u2019s books and toys"", ""Baby bath - always at the listing"", ""Private backyard \u2013 Fully fenced"", ""Freezer"", ""Wine glasses"", ""Toaster"", ""Outdoor dining area"", ""Kitchen"", ""Dryer"", ""Shampoo"", ""Paid parking on premises"", ""Coffee maker: Nespresso, pour-over coffee"", ""Hot water kettle"", ""Bed linens"", ""Lockbox"", ""Cooking basics"", ""Washer"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Self check-in"", ""Outdoor furniture"", ""Board games"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""TV"", ""Carbon monoxide alarm"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Dining table"", ""Standalone high chair - available upon request"", ""Dishes and silverware""]",$475.00,,60.0,5.0,7.0,60.0,60.0,6.9,,,t,0.0,9.0,38.0,218.0,2025-03-03,,,0.0,218.0,4.0,56.0,16408.0,2024-07-30,2024-10-27,,,4.75,5.0,4.75,4.75,4.75,0363 CC26 0DC1 0EB6 21C4,f,1.0,,,0.0,
45196643.0,https://www.nocarz.pl/rooms/45196643,20250302144653.0,,previous scrape,150m2 house 1 metro stop from Central Station!,"Hello! We are a Dutch family of 4. Our children are aged 9, 11 and 13. The house is a good maintained family house (150 m2) with 5 bedrooms, three bathrooms and a bath. The house also has a garden (70 m2). We take reservations from families or couples. We prefer you use 2 bedrooms, but if necessary we can make other arrangments. The house is 100m from a large park, a subway station is at 700m (one stop from amsterdam-central station). The house is very close to the city centre.","What you will like about the location.<br />Our house is located in a quiet and green area (a large park is only 100m away). The architecture of this neigbourhood, which was built in 1929, is a protected heritage. There is a shopping centre at 300 metres from the house. Further, you are very close to the centre of amsterdam. You can travel to Amsterdam Central station in about 10 minutes and all the main attractions and museums are at about 15-30 minutes travel time. There is a subway stop at 700 metres from the house (7 minutes walking). You can park your car right in front of the house.",https://a0.muscache.com/pictures/c878da58-ff85-4050-93e2-1a7d4a9a56f0.jpg,8239523.0,https://www.nocarz.pl/users/show/8239523,Mart,2013-08-18,"Amsterdam, Netherlands",,,,,f,,,,1.0,1.0,,,t,"Amsterdam, Noord-Holland, Netherlands",,,,4.91593,Entire home,,4.0,,2 baths,4.0,,"[""Smoke alarm"", ""Private entrance"", ""Heating"", ""Washer"", ""Wifi"", ""Carbon monoxide alarm"", ""Essentials"", ""Iron"", ""Dryer"", ""Kitchen""]",$485.00,5.0,1125.0,5.0,,1125.0,1125.0,5.0,1125.0,,t,0.0,0.0,,0.0,2025-03-03,0.0,,,0.0,0.0,0.0,,,,,,,,,,,0363 D31D 589F 4C09 30BC,f,1.0,1.0,0.0,,
,https://www.nocarz.pl/rooms/1100776475185322200,20250302144653.0,2025-03-02,city scrape,,"Beautiful, bright & spacious apartment on the heart of Amsterdam. Located in the 4th floor, it's a cozy & green apartment with a big terrace that gets sun all day.<br /><br />Very close to commercial streets, bars & restaurants but conveniently situated in a calm street, away from noises and touristic areas.  <br /><br />You are 600 meters from Westerpark, 2-3 min walk to bus & tram stops, 5 min away by bike from the classic Jordaan neighborhood, 10 min bike ride from Central Station & the Dam Square.",,https://a0.muscache.com/pictures/miso/Hosting-1100776475185322200/original/05ec1a28-e874-4934-9f87-f8fd36965c8e.jpeg,61374916.0,https://www.nocarz.pl/users/show/61374916,Ivan,2016-03-03,"Amsterdam, Netherlands",,a few days or more,33%,16%,f,https://a0.muscache.com/im/pictures/user/3bfde786-a7dc-418f-b945-33c85c6d6861.jpg?aki_policy=profile_small,,,1.0,1.0,"['email', 'phone', 'work_email']",t,t,,,,,4.87311,Entire condo,,4.0,1.5,1.5 baths,,2.0,"[""Exterior security cameras on property"", ""Bathtub"", ""BBQ grill"", ""Central heating"", ""Dryer"", ""Kitchen"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Hot water kettle"", ""Patio or balcony"", ""Fire extinguisher"", ""Lockbox"", ""Dishwasher"", ""Washer"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Microwave"", ""Self check-in"", ""Portable fans"", ""Iron"", ""Outdoor furniture"", ""Hair dryer"", ""Board games"", ""Portable air conditioning"", ""Dedicated workspace"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""First aid kit"", ""Dining table"", ""Baby safety gates""]",,2.0,30.0,2.0,2.0,30.0,30.0,2.0,30.0,,t,29.0,,76.0,76.0,2025-03-02,7.0,7.0,,76.0,7.0,55.0,24750.0,2024-04-01,2024-10-22,5.0,4.86,4.86,4.86,4.86,4.71,,,f,,,0.0,0.0,0.63
,https://www.nocarz.pl/rooms/36756084,20250302144653.0,2025-03-03,previous scrape,What a view! Beautiful Apartment with 2 bedroom,"+80m2 apartment -  Recently renovated / amazing view.<br />2 comfortable double beds sleep 4 ppl.<br />15min from center (pt 5 minutes walking away)<br />15min from Schiphol (By taxi or train)<br />Free parking @ 10min walk<br />Metro, tram and train nearby<br />Fully equipped kitchen. (Dishwasher, oven, Nespresso, kettle etc)<br />Fully equiped bathroom<br />Fast Wifi<br />Dedicated workspace<br />Large TV with Netflix<br />Balcony with two seats",,,3320018.0,https://www.nocarz.pl/users/show/3320018,Laurens,,"Amsterdam, Netherlands","Hi! I am 35 year old online marketing consultant.

I live in Amsterdam and I love hiking, nature and travel.

I am always enthusiastic about food and sports.",within an hour,,75%,f,https://a0.muscache.com/im/pictures/user/dd8f877b-0aa8-419d-92a9-fc55555a4a1e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/dd8f877b-0aa8-419d-92a9-fc55555a4a1e.jpg?aki_policy=profile_x_medium,Slotervaart,,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Slotervaart,,52.34783,4.83652,Entire rental unit,Entire home/apt,,,1.5 baths,2.0,,"[""Private entrance"", ""Body soap"", ""Freezer"", ""Exterior security cameras on property"", ""Wine glasses"", ""Toaster"", ""City skyline view"", ""Paid parking off premises"", ""Conditioner"", ""Kitchen"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""AEG induction stove"", ""Heating"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Bed linens"", ""Elevator"", ""Cooking basics"", ""Dishwasher"", ""Free washer \u2013 In unit"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Microwave"", ""Shower gel"", ""Single level home"", ""Iron"", ""Coffee"", ""Hair dryer"", ""Private patio or balcony"", ""Board games"", ""Refrigerator"", ""Dedicated workspace"", ""HDTV with Chromecast, Netflix"", ""Cleaning products"", ""Smoke alarm"", ""Room-darkening shades"", ""Pets allowed"", ""Essentials"", ""Extra pillows and blankets"", ""Dining table"", ""Clothing storage"", ""Sound system"", ""Oven"", ""Dishes and silverware""]",$545.00,3.0,30.0,,,1125.0,1125.0,3.0,1125.0,,t,0.0,0.0,,0.0,2025-03-03,,3.0,0.0,0.0,4.0,,,2019-08-05,2025-01-05,4.89,4.82,4.75,5.0,4.96,4.64,4.5,0363 564B D1F8 0C59 F8BD,f,1.0,1.0,0.0,0.0,0.41
5.5551817428304326e+17,https://www.nocarz.pl/rooms/555518174283043267,20250302144653.0,2025-03-03,previous scrape,Canal Side 3 storey Pent House w/ Roof Terrace,,"You couldn't ask for a more central location. Kloveniersburgwal is one of the most historical and beautiful canals in Amsterdam, leading from 'Rembrandtplein' and the river Amstel to the famous 'Nieuwmarkt square'. <br />The apartment is located on the edge of the 'Red Light District' and opposite the earlier headquarters of the Dutch East India Company which was the worlds first stock exchange. <br />The apartment offers spectacular views of the famous 'Zuiderkerk' and is located around the corner from 'Rembrandt's House' and 'Dam Square'.",https://a0.muscache.com/pictures/miso/Hosting-555518174283043267/original/ad97535e-57b1-4cd8-8305-02830b54d42f.jpeg,45197116.0,https://www.nocarz.pl/users/show/45197116,Ivory,2015-09-27,"Amsterdam, Netherlands",,within an hour,100%,100%,f,https://a0.muscache.com/im/users/45197116/profile_pic/1443360546/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/45197116/profile_pic/1443360546/original.jpg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,,52.37109,4.89799,Entire rental unit,,2.0,,1 bath,1.0,,"[""Coffee maker: espresso machine"", ""Private backyard \u2013 Fully fenced"", ""Freezer"", ""Wine glasses"", ""Outdoor dining area"", ""Bathtub"", ""Paid street parking off premises"", ""Central heating"", ""Kitchen"", ""Hangers"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Stove"", ""Hot water"", ""Books and reading material"", ""Wifi"", ""Waterfront"", ""Coffee"", ""Outdoor furniture"", ""Hair dryer"", ""Refrigerator"", ""Ethernet connection"", ""Smoke alarm"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Essentials"", ""Drying rack for clothing"", ""Blender"", ""Dining table"", ""Clothing storage: closet"", ""Dishes and silverware""]",$340.00,1.0,,1.0,1.0,30.0,30.0,,30.0,,t,,0.0,0.0,0.0,2025-03-03,13.0,5.0,0.0,0.0,5.0,,,2022-09-11,2024-09-25,4.77,,4.85,4.77,4.92,5.0,4.69,,f,1.0,1.0,0.0,0.0,0.43
54271157.0,https://www.nocarz.pl/rooms/54271157,,2025-03-03,city scrape,100 sqm apartment with Garden and Roof Terrace,"Our apartment has a spacious and very complete kitchen, living & dining room, 2 bedrooms, large bathroom (incl bath) and separate toilet and a small study. So enough space to spend a long week/weekend in Amsterdam. <br /><br /><br /><br />Additionally we have a small balcony on the front side of the hous which has afternoon soon, and a large roof terrace on the back on the house.","The house is located on the West side of Amsterdam, approx 15 min bike/tram ride from Central Station.<br /><br />Station Sloterdijk is a 10 min walk/5 min bike ride from the house.<br /><br />On Wednesday and Saturday there is a nice (food) market around the corner.<br /><br />A number of nice parks are within walking distance (5-15 min walk), including Westerpark, Erasmuspark and Rembrandpark",https://a0.muscache.com/pictures/b24e8159-139d-42bd-a4c9-46699c11ffdd.jpg,,,Anne,2013-05-15,"Amsterdam, Netherlands",,,,38%,f,,,,,2.0,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Bos en Lommer,,52.37817,4.84771,,Entire home/apt,4.0,1.5,1.5 baths,2.0,,"[""Changing table - always at the listing"", ""Private entrance"", ""Body soap"", ""Game console: Nintendo Switch"", ""Baby monitor - available upon request"", ""Freezer"", ""Wine glasses"", ""Private backyard"", ""Toaster"", ""Outdoor dining area"", ""Bathtub"", ""Coffee maker: Nespresso"", ""BBQ grill"", ""Central heating"", ""Shampoo"", ""Kitchen"", ""Barbecue utensils"", ""Paid street parking off premises"", ""Hangers"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Pack \u2019n play/Travel crib - available upon request"", ""Luggage dropoff allowed"", ""Bed linens"", ""Dishes and silverware"", ""Cooking basics"", ""Keypad"", ""Dishwasher"", ""Induction stove"", ""Washer"", ""Hot water"", ""Wifi"", ""Baking sheet"", ""EV charger"", ""Microwave"", ""Self check-in"", ""Iron"", ""Coffee"", ""Outdoor furniture"", ""Hair dryer"", ""Private patio or balcony"", ""Board games"", ""Standalone high chair - always at the listing"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""Children\u2019s books and toys for ages 0-2 years old"", ""TV"", ""Hammock"", ""Stainless steel oven"", ""Pets allowed"", ""Essentials"", ""Drying rack for clothing"", ""Blender"", ""Crib - always at the listing"", ""Dining table"", ""Clothing storage: closet"", ""Rice maker"", ""Baby safety gates""]",$550.00,7.0,17.0,7.0,7.0,17.0,17.0,7.0,,,t,1.0,31.0,61.0,241.0,2025-03-03,14.0,3.0,0.0,241.0,3.0,42.0,15246.0,2022-04-14,2024-09-17,5.0,4.93,,5.0,5.0,4.71,4.71,0363 B336 9B42 5827 619D,f,,,0.0,0.0,
1.0615499427745556e+18,,20250302144653.0,2025-03-03,previous scrape,Charming loft apartment Jordaan,,,https://a0.muscache.com/pictures/hosting/Hosting-1061549942774555654/original/07f831a2-a88e-47ee-a310-501dd7cb15bf.jpeg,200506188.0,https://www.nocarz.pl/users/show/200506188,Nini,,,,,,,f,,https://a0.muscache.com/im/pictures/user/User-200506188/original/11e4d41f-e8b6-43f5-b3ed-a072f79e6da3.jpeg?aki_policy=profile_x_medium,,1.0,1.0,"['email', 'phone']",t,t,,Centrum-West,,52.37293600521723,4.880779127775895,Entire rental unit,Entire home/apt,2.0,,1 bath,1.0,,"[""Private entrance"", ""Wine glasses"", ""Coffee maker"", ""Central heating"", ""Kitchen"", ""Hangers"", ""Piano"", ""Hot water kettle"", ""Bed linens"", ""Fire extinguisher"", ""Cooking basics"", ""Dishwasher"", ""Stove"", ""Washer"", ""Hot water"", ""Wifi"", ""Host greets you"", ""Microwave"", ""Iron"", ""Coffee"", ""Hair dryer"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm"", ""Cleaning products"", ""TV"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""First aid kit"", ""Extra pillows and blankets"", ""Drying rack for clothing"", ""Dining table"", ""Clothing storage"", ""Dishes and silverware""]",$285.00,2.0,10.0,2.0,,10.0,,2.0,10.0,,t,0.0,,0.0,0.0,2025-03-03,11.0,11.0,0.0,0.0,11.0,86.0,,,,4.64,4.45,4.36,4.55,4.91,4.82,4.36,,f,1.0,,,0.0,0.92
