listing_id,id,date,reviewer_id,comments,numerical_review
,272851444.0,,35202152.0,Stylish little place right on the beautiful Prinsengracht canal.  And at ground level so no near-vertical stairs to climb.  Bench outside and a split barn door means it’s a great place to watch and listen to the world go by.  And it does.  Supermarkets nearby and loads of cafes/restaurants for breakfast and dinner.  Small but perfectly located.,5.0
,,2017-08-21,121560112.0,"Posizione ideale, nel cuore della città e vicina a tutto! La nostra camera era splendida: ampia, pulita, luminosa, ben arredata! Ottimo rapporto qualità-prezzo! Consigliatissimo",2.0
4934237.0,,2018-01-29,70886396.0,John是个很好的房东，他的房子很漂亮也很干净，离中央火车站很近，到阿姆斯特丹各个景点都很方便，而且房租所在的街区很安静，是在阿姆斯特丹旅游很好的住处。,2.0
4934237.0,632483061.0,2020-06-27,351814934.0,Emplacement idéal,
4934237.0,639823795.0,,281680644.0,"Oke, Amsterdam is vanaf nu een stad waar ik niet meer moet zoeken naar een nieuwe gastheer. Je kan nergens beter zitten dan bij John.",2.0
4934237.0,4.382039559412692e+17,2021-08-27,417829003.0,,
,8.280655791823359e+17,2023-02-16,478580047.0,Netter und humorvoller Gastgeber<br/>Gerne wieder!,2.0
4934237.0,8.484343797756443e+17,2023-03-16,65447156.0,"Отличное жилье, нам очень понравилось!<br/>Чисто, уютно, стильно и главное, очень хорошее расположение. <br/>Женя хороший человек и интересный собеседник.",
,,2023-10-21,,,5.0
5741450.0,1.181039732198787e+18,,15237834.0,,5.0
4248769.0,581177690.0,2019-12-24,,"Excellent location within 5-10 minutes walking of the center of downtown. Hotel-quality amenities, sparkling clean, and all wood interior which was great. Also stylish and organized. The bed is the kind of foam that compresses (memory style) as opposed to the more resilient kind. This doesn't work for my back, but I don't think this will bother most people. It is a large bed and I think quite comfortable for 99.9% of people. Check-in was also efficient.",5.0
5859999.0,158048190.0,2017-06-05,34554336.0,"We had 4 great nights at Renske' place. The apartment is better than pictured, with a neat little kitchen, nice open lounge and dining and great outdoor courtyard. The bed was very comfortable as well. The apartment was in a great location too - we hired bikes so getting into the city centre took around 15 minutes or so. Public transport was also very close. The only issue was that the wifi wasn't working for us. While only a minor issue, it did make organising things to see and do incredibly difficult. Other than that, it was an excellent stay :)",5.0
4248769.0,605380107.0,2020-02-14,,Great place. Very close to everything. Deffo reccomend!,4.0
4248769.0,608309500.0,2020-02-20,,"Great room,  very quiet and clean.  The host is great as well.",
5860701.0,,2019-03-25,153826714.0,"Good location, near train station. About 20 min. from every part of Amsterdam. The host was very kind explaining us everything and giving some recommendations..",5.0
5865168.0,,2019-11-01,112060237.0,"Very nice place to spend time with friends, near all activities and nightlife, Aart was very nice and super accessible, cosy boat and the yellow bathroom is something to see ! <br/>Thanks to Aart for his hospitality and his time !<br/>Would definitely recommend it",5.0
5865168.0,1.252775039580215e+18,2024-09-24,522693933.0,"Excellent stay, can’t complain!<br/>Aart is great, very friendly and helpful<br/>The boat is gorgeous and lovely inside",
,4.765823190643e+17,2021-10-19,24330768.0,Francesca made everything so great. Checking in was easy and all the instructions very clear. The apartment was very cozy and the Jordaan neighborhood is phenomenal. Would stay again for sure!,
5877192.0,,2015-08-09,29923535.0,,5.0
5877192.0,,2024-08-23,133282935.0,"We had a wonderful stay! The apartment had everything we needed, well furnished and very clean!",5.0
5884996.0,6.787645518369628e+17,2022-07-25,196854042.0,We had a great stay at Kerem and Basak’s place! It’s a beautiful apartment and super comfortable. The living space and kitchen is especially nice. The apartment is also in a great area. Close to museums and a bunch of great restaurants and bars (but not too noisy at night!).,
5799439.0,,2023-04-12,398662682.0,Nothing to say,2.0
5887152.0,,,,Nous avons passé un super séjour à quatre dans ce studio proche du centre. <br/>L’hôte est très agréable et l’appartement bien équipé et très propre. De plus le jardin est très appréciable et nous rappelle que l’on est bien à Amsterdam. ,4.0
,9.071169463896191e+17,2023-06-05,498209651.0,"Nabila's place is great and it is in a real peaceful part of Amsterdam, so no street noise is going to interfere with your sleep. Nabila is really friendly and relaxed so any communication with her is fast and easy. Good choice!",5.0
5809024.0,248845854.0,,60840503.0,"Marc and Ellen's place was perfect, away from the hustle and bustle of centraal. Very clean and near shops and tram line.",4.0
5809024.0,279619117.0,,30240097.0,"Just 15 minutes from Amsterdam Centraal, this quiet island is a hot spot that treats you to a truly relaxing part of the commotion that Amsterdam is generally known for. There are a multitude of AMAZING restaurants within walking distance of your stay that allow you to genuinely sit back and breathe easy. The neighborhood is quiet, modern and family oriented. If you possess the desire to enter the center of the city, which you absolutely should, the tram runs every 5 minutes and is just a 2 minute walk from the house. Do yourself a favor and check out Ijburg! ",5.0
5906728.0,91958353.0,2016-08-07,,,5.0
5950879.0,6.787335605609144e+17,2022-07-25,,"We had a great time at Robins flat in Amsterdam. A five minute walk to the tram and grocery store. It was warm during our visit, but Robin supplied fans for each bedroom ( thank you!!) <br/>If you like plants- this is the place for you! Beautiful greenery both inside and out! Would highly recommend.",5.0
5962744.0,36384056.0,2015-06-28,,"The room was very nice and clean! It is very private and because of this we did not see the hosts much but they were very nice, helpful, and always available when needed! I would definitely recommend! ",
5962744.0,60222782.0,2016-01-20,14972303.0,"Super accueil de Romain et Tessa avec croissants et jus d'orange réconfortants! La chambre est très douillette, propre et agréable. Enfin, le quartier est charmant et tout se fait à pied!
<br/>Si nous devions revenir à Amsterdam nous reviendrions chez eux sans hésiter!",4.0
5822367.0,30327979.0,2015-04-20,9718137.0,"Very very nice apartment, nice location, in front of the Dappermarket. 
<br/>We enjoyed the typical neighborhood closed to everything.
<br/>Rens is very nice, helpfull and available. 
<br/>I recommend his place to people looking for quiet and authentic experience",5.0
5962744.0,152530572.0,2017-05-17,47972330.0,"This is a cozy room - perfect for one or two people traveling together. The location is amazing - walking distance to many spots, a short bike ride away from everything, and very close to public transportation. Everything about our stay was perfect! ",5.0
5962744.0,249892646.0,2018-04-03,,"Ein süßes, kleines Zimmer, eine mehr als perfekte Lage, herzliche Gastgeber - was will man mehr für ein verlängertes Wochenende",2.0
4282186.0,23223311.0,2014-11-25,9884556.0,,5.0
5836359.0,,2015-12-13,27846022.0,"Gorgeous stay in a great place which is really cool. Loft style, huge windows, directly located in front of the water. Bas is a wonderful host, he even bought goodies for our dog! He is very kind, and we are sure to book his place again!!",
,278980276.0,2018-06-19,79406249.0,"Exactly as advertised -- great central location, beautiful front windows, and Bas is an accommodating host. Great stay in a beautiful city!",5.0
4282186.0,58024355.0,2015-12-31,7599267.0,"Anna is the most perfect host I have ever met~!
<br/>and her house is also nice.
<br/>she made breakfast every morning for us and gave us lots of advice concerning Amsterdam. 
<br/>",4.0
,6.635578183750716e+17,2022-07-04,,"It is an amazing apartment, which is indeed peaceful and in the middle of the city. Great place for tourists to stay and explore the city. <br/>Bas is really communicative and helpful. It was easy to get in contact with him and arrange the details of arrival and leaving.",5.0
,137400192.0,2017-03-15,40763694.0,It is in a very attractive neighbourhood; the house and the host are very welcoming.,4.0
5962744.0,669286611.0,2020-09-29,33263888.0,Very clean and central appartment. The communication with Tessa and Romain was quick an precise.,4.0
,204426348.0,,96482608.0,Perfect spot to enjoy all Amsterdam has to offer without being in the utter madness that some areas can bring with them. Steps away from beautiful Vondel Park. Public transportation is nearby and easy to access. Restaurants and pubs are a short walk away. Anna is really accommodating and detailed with her instructions and suggestions so you will have any and all information you will need to enjoy this amazing city. Definitely recommend.,5.0
,48725575.0,2015-09-28,41353704.0,,5.0
,615611265.0,,62107842.0,"Anna is a lovely host, and her flat is beautiful and located in a very pleasant residential area of the city, about a 30 minute walk through the park from the Rijksmuseum.  She thoughtfully waited up for us to arrive late from the airport.  Perhaps because we arrived so late, we never got a full explanation of whether or not we were welcome to use the common space/kitchen, so didn't use it at all. Overall, the bedroom doesn't offer a ton of privacy, though it is a very comfortable space. We didn't realize that we would be sharing the bathroom with Anna, and with her (very nice) cat. While we stayed, there was constant, very loud, construction work happening in the flat below (or possibly next door?). This is of course completely out of the control of the host, but it would have been great to have a bit of warning or a suggestion to bring earplugs.",5.0
5982570.0,285205314.0,2018-07-03,11010158.0,Parfait pour le calme et le plaisir d'être à dix minutes du centre ville. Nous recommandons cet endroit.,
5982570.0,323376053.0,2018-09-15,,"Amazing host! Never felt so welcomed before! Great location, clean and cozy apartment. Resalieke helped us with any question that we had and made sure we felt like home :) would totally recommend this host!",5.0
,,2018-04-13,60291717.0,Great location. We walked to all the major attractions we wanted to see during our stay. Nice restaurants in the area. Studio has everything you need.,5.0
6474026.0,,2018-06-07,70234170.0,,5.0
6474026.0,439611467.0,2019-04-19,203309995.0,"Beautiful place, steps from bustling Amsterdam hot spots. Loved the backyard/outdoor space. We would recommend this place to anyone!",5.0
,69238616.0,,60592916.0,"The room was very nice, exactly like in the pictures. The location was very good, few meters from the bus stop and up to 10 min to the city center. Jeroen was really nice and willing to help. We really enjoyed our stay and we certainly recommend this place. :)",
,6.142773927516818e+17,,36853050.0,"It was an absolutely lovely place to stay. Walking distance from everything, a friendly area and the roll top Bath was a dream.<br/>We hope to go back next year as they were such wonderful hosts!",
6474026.0,,2022-08-19,189232304.0,We hebben heerlijk genoten van de nocarz van Judith & Job! Met een ov-fiets waren we vaak binnen 5 minuten op locatie en konden we met een nieuwe blik naar Amsterdam kijken. Deze nocarz raden we zéker aan en tot gauw!,2.0
6474026.0,7.22296465166653e+17,2022-09-23,107272409.0,"This nocarz is very quaint and neat. The interior is spacious enough to comfortable sleep 2-3 people. <br/>Given the age of the apartment, there are small things that unfortunately cannot be remedied, such as super thin walls to the point of feeling like the neighbors are in the room with you. <br/>The shower was newly repainted which was nice, although it had not had time to air out as there where hints of paint fumes if you left the door open long enough (shouldn’t be an issue going forward). <br/>All in all, very nice place near some great food options and an easy walk to town.",5.0
6474026.0,7.417806878098862e+17,2022-10-20,210182275.0,"One of the best nocarz stays we have had! <br/>Judith and Job were very welcoming and informative at check in. The accommodations were exactly what I expected and as advertised. They have maximized the space in the flat in a thoughtful, comfortable and stylish way. We were centrally located to everything we wanted to do and loved exploring this quiet neighborhood close to the action. We hope to be back!",5.0
6474026.0,9.027462306770369e+17,2023-05-30,440614678.0,"We loved our stay! The nocarz itself was lovely, and taking a bath in the clawfoot tub was absolutely magical. The garden area was also much bigger than we expected! We had a really nice time enjoying some wine out there. Wish we could have stayed longer!",5.0
,,2018-01-28,,"Todo genial, muy limpio y cerca del bus que lleva al centro. El barrio no tiene mucha vida. Un poco lío con el asunto de las cerraduras y las puertas de acceso a la habitación.",3.0
5991024.0,348807492.0,2018-11-15,10216793.0,"Hetty is a great host who makes sure to make you feel at home. Easy check-in and communication. Great location at walking distance from big attractions and the Zuid station. Small room but to be expected for this value in Europe. Overall, highly recommended!",5.0
5991024.0,,2019-05-01,27688923.0,"A nice and cosy apartment, great location.",4.0
5991024.0,6.19391520955687e+17,,301800837.0,"The location of the house is very good, public transport passes right in front of the house and you can go to the center in 15 minutes. Entry and exit are convenient. You can reach and support Hetty at any hour, she is a very cheerful and pleasant person. But you should know that there is 1 more room for rent in the house and there are tenants like you staying there. The kitchen and bathroom are shared with other tenants. The house in general, especially the kitchen and cabinets, was a bit dirty and if adequate hygiene is provided, the stay will be much more enjoyable.",5.0
4282686.0,409285584.0,2019-02-07,152383006.0,"The place is a little far from downtown AMS but with such a warming reception and lots of helpful tips from tenants is worth the experience. Plan in advance, the shops and restaurants nearby close early!",5.0
4282686.0,,2022-10-27,84380572.0,"Place is great. Located in a quiet neighborhood up north. Travel is less than 30 minutes to and from the city center via a combination of bus and metro.<br/>Place is very near a mall, about a 2 minute walk. Mall is very convenient as it has a lot of grocery options and snack bars.<br/>Jeroen is a great host, he makes sure that his guests feel welcome. Plus, he has great recommendations for places to go, especially if you don’t have anything planned.",5.0
6485103.0,,2023-07-05,357217621.0,"So an sich war es Gut. außer das neben an ein Kindergarten ist hätte man in der Beschreibung, schreiben können. Der Türgriff von der Schlafzimmer Türe hatte man immer in der Hand. die Lampe im Wohnzimmer viel zu groß man ist ständig gegen die Lampe geknallt. Man konnte Einkaufsläden und Stadt ein paar Gehminuten erreichen. Gute Zug Verbindung. Föhn war auch vorhanden ist im Glas schrank im Badezimmer des Schlafzimmers den Spiegel kann man öffnen.",0.0
6485103.0,9.578815937480599e+17,2023-08-14,,,4.0
6512301.0,61069566.0,2016-01-31,12525685.0,,5.0
6010587.0,342018207.0,2018-10-28,,"The cosy and small, but comfortable and centrally located Studio on the boat is a really Sweet gem. Best neighbourhood to stay, kind People, - loved it!",5.0
6512602.0,124229365.0,2017-01-01,72917630.0,"Amazing apartment, really modern and spacious. Excellent public transport. Bas met us from the tram and was a great host! He gave lots of advice and suggestions of places nearby.",5.0
6010587.0,6.258478196707094e+17,2022-05-13,,,4.0
,1.1484091675174134e+18,2024-05-03,358323121.0,First time staying in a house boat.  Super fun.,5.0
,283166323.0,2018-06-29,,,5.0
,489244273.0,2019-07-16,23948921.0,This is an amazing space!  The main floor is open yet cozy. The outdoor spaces are also great!,5.0
,262268793.0,2018-05-08,31401515.0,"Tawan's apartment was clean, comfortable and stylish. Tawan herself was very accommodating and helpful. She made us coffee and tea and plateful of Dutch waffles upon our arrival. She also helped us a lot with tips on places to visit and enthusiastically showed us how to get to those places. My wife and I fully recommend Tawan's place for your next visit to Amsterdam.",
6043774.0,168867883.0,2017-07-10,124233596.0,"Hemos estado muy agusto, había una nevera en la habitación con muy buenos precios, teníamos almuerzo incluido y el perro muy cariñoso. Los anfitriones muy amables. ",2.0
4295087.0,278635284.0,2018-06-18,116130968.0,,
6531893.0,7.222917885445156e+17,2022-09-23,564264.0,"I felt very comfortable. Tawan was very trustworthy in communication before the trip and responded very quickly. During my stay, Tawan was very caring - so she helped me iron a shirt, was able to recommend a good bike rental, gave me a bottle of water for the trip upon departure ... <br/>In the room is a coffee maker and a water boiler, moreover Tawan welcomed me with cookies and fruits. This was very friendly. <br/>People who are sensitive to noise should note before booking the room that there is a railroad line right next to the house. The passing trains can be heard in the night even with the window closed. I bought earplugs, after that I could sleep very well. <br/>I was in Amsterdam because of a scientific congress that was held nearby. So I was in the room mostly just for the overnight stay. That was perfect.",5.0
,250157732.0,2018-04-04,,"Ich finde, Dass alle Unterkünfte von Henk ein absoluter Geheimtipp sind, um Amsterdam zu erkunden. Die Caravans auf dem Bauernhof sind einfach ideal, wenn man mit Kindern reist. Man kann mit dem Fahrrad nach Amsterdam, gleichzeitig aber auch mit dem Rad das Waterland erkunden oder einfach sich von der super netten Gastgeberin den Bauernhof zeigen lassen. Ganz herzlichen Dank und ganz bestimmt wieder!",
7160841.0,269876608.0,2018-05-28,55029266.0,Nice little escape to the country. Fun to pet the cows and calves. Homemade wonderful breakfast. Great location. ,
6531893.0,,2024-08-01,221059425.0,"Muy buenos anfitriones!! Destaco su<br/>Amabilidad, limpieza y buena predisposicion. Nos recibieron con un mapa de la ciudad y nos explicaron todo lo turistico que podemos hacer. Buena ventilacion y cama super comoda. Nos dejaron salir 1 hora mas tarde! Todo impecable y super recomendable. Ubicacion perfecta",5.0
7166473.0,150044858.0,2017-05-07,,"Chantal was the most accommodating host we could have asked for & we couldn't have enjoyed our stay more in her lovely home. <br/>The apartment is bigger than we expected. Four of us stayed here very comfortably. We especially loved the open plan layout, the comfy beds and the canal view from the balcony. The well equipped kitchen was a dream to cook in & the Apple TV came in handy.<br/>Central station is literally a short walk from Chantal's place with a tram / bus stops being two minutes away. We felt our travel pass went to waste as the apartment was so close to the centre.<br/>We would love to stay here again if we went back to Amsterdam. Chantal is a lovely lady who went out of her way to communicate with us & give us information and help us with our stay. ",
6043774.0,351506313.0,,223813955.0,very clean room.<br/>nice hospitality,4.0
7190115.0,92545786.0,2016-08-09,19997910.0,Very nice place. Ruben was great. ,5.0
6533303.0,,,143668679.0,房主非常热情，在很早就发来了联系人等各类相关信息，确定入住时间等。在我临时更改入住时间后，接待者还是快速完成清理工作，按时接待我们入住。公寓地点很好，方便出行，只是楼梯对于小孩子或带着大行李箱者有些不便，但阿姆斯特丹的楼房大概都是如此吧，也更能体验这种传统的荷兰建筑。公寓内设施相当完备，尤其是厨房，看得出来房主是热爱生活热爱美食的人。期待下次再来入住！,2.0
,559577383.0,2019-11-04,29514442.0,Muy recomendable!!! Para repetir,
6043774.0,4.019140785184572e+17,2021-07-08,405034264.0,"Mit meinen Freunden verweilten wir 3 Tage in dieser überaus angenehmen Unterkunft, die Gastgeber waren sehr entgegenkommend und Perfekt für einen Amsterdamurlaub mit Freunden ;)<br/>Gerne kommen wir nächstes Jahr wieder!",
7190115.0,120381761.0,2016-12-10,49633615.0,"The room is bright and really clean. The bed really comfy, the house is warm and it makes you feel like at home.The location is perfect, a very nice neighbourhood but not too far from the centre. Ruben is very friendly and he gave us some really good advice about places to visit or where to eat. I would hardly recommend it.",5.0
6571994.0,486738962.0,2019-07-13,31925008.0,,2.0
6571994.0,8.005536994456142e+17,2023-01-09,334699624.0,Our stay was very pleasant and easy. The flat is lovely and the location is absolutely amazing. Definitely recommend!,5.0
6571994.0,8.353675844224883e+17,2023-02-26,51349543.0,,5.0
7190115.0,199044331.0,,,"Ruben was an outstanding host! My flight landed early in the morning and Ruben was awake to take my luggage. The place was very clean and modern. The balcony was a nice perk. The space was in a very good neighborhood. Plenty of stuff to do in the area.  It was a very quiet area, the room was great for sleeping off the jet lag. I definitely will book with Ruben in the future!",5.0
6043774.0,9.730702305806673e+17,,107155741.0,Excelente lugar! La cama súper cómoda :),
6043774.0,1.0158085337422634e+18,2023-11-02,413374621.0,"Lea was a great host and the rules were simple and you had freedom, the bathrooms were clean and our room was nice. Very cozy and old house.",5.0
,108760742.0,2016-10-17,10405661.0,,5.0
,42965897.0,2015-08-16,16627090.0,Maxime's appartement is wonderfull. Really lovely and spacious. Well located only 25 min of center by feet and 10 mn by tram. Maxime was helpfull even if he wasn't there. Good value. I recommand him as a host!,4.0
7190115.0,337043570.0,2018-10-15,,Lovely apartment in a very quiet and beautiful part of Amsterdam. The hosts were very friendly and welcoming. I can only recommend their place!,
7190115.0,,2019-04-19,,Все очень понравилось. Спасибо за встречу и помощь с багажом,2.0
6587565.0,,2016-08-29,59014071.0,"Katja und Peter sind zwei ausgezeichnete Gastgeber. Die Unterkunft entspricht voll der Beschreibung, liegt in einem sehr schönen Stadtviertel von Amsterdam und die kostenfreie Fähre zur Innenstadt ist bequem per Fahrad in 10 min zu erreichen. Wir waren mehr als zufrieden mit der Unterkunft.
<br/>Die Unterhaltungen mit Katja und Peter haben uns zudem geholfen Amsterdam schneller und besser kennen zu lernen.
<br/>Alles in allem ein überaus gelungener Aufenthalt in einer bezaubernden Stadt mit sehr freundlichen, netten und hilfsbereiten Gastgebern.
<br/>Nachmald Danke für alles :-)",
6587565.0,171322954.0,,87460725.0,,5.0
7190115.0,614713069.0,2020-03-06,44145778.0,It was pleasure to stay at there. Definately I'll stay again if I had a chance to come back to Amsterdam.,4.0
6068622.0,300908937.0,2018-08-03,178162981.0,,
7190115.0,4.1427021642450797e+17,,412478624.0,wir waren nur eine Nacht da aber waren mit allem sehr zufrieden 👍,2.0
7190115.0,6.526971017431834e+17,2022-06-19,139928784.0,,5.0
6587565.0,444511341.0,2019-04-28,32751857.0,Logement très sympa. Hôtes très agréables et disponibles,2.0
6068622.0,538738144.0,2019-09-30,187627775.0,Very accommodating hosts with thoughtful touches.,3.0
6068622.0,5.730105667632393e+17,2022-03-01,70615776.0,,4.0
6068622.0,5.751152456428114e+17,2022-03-04,88706473.0,Le studio de Laurence est très cosy. Laurence nous a très bien accueillis avec de nombreuses explications. Elle habite dans la maison et est toujours disponible en cas de souci. L'appartement est un peu excentré mais il y a beaucoup de transports en commun. N'hésitez pas une seconde à loger dans cet appartement.,2.0
6587565.0,543096681.0,,253735758.0,This backyard room in the Amsterdam suburbs was a great place to stay! Peter and Katja are extremely accommodating and made it a great time to stay at their place. Would recommend!,5.0
,6.272886091184454e+17,,,,5.0
,7.200707549768197e+17,2022-09-20,351770.0,,4.0
6068622.0,1.023825046634455e+18,2023-11-13,123068341.0,"Le logement est très bien équipé, tous les équipements utiles y sont pour passer le meilleur séjour possible. La décoration permet de se plonger dans la culture hollandaise ! De plus, Laurence met à disposition de nombreux guides avec des idées de restaurants faits par ses soins. <br/>C’est aussi très bien desservi en transports. Je recommande !",2.0
7190115.0,1.2818160872476155e+18,2024-11-03,221611376.0,,5.0
6587565.0,,2024-07-29,568413529.0,"Die Lage des Hauses ist wunderbar geeignet, um die Stadt Amsterdam und auch das nahe gelegene Naturschutzgebiet zu erkunden. Und das ist von dort aus alles mit dem Fahrrad möglich. Wir haben uns sehr wohl in dem blauen Haus gefühlt und konnten dort nach den (Stadt-)Unternehmungen entspannen. Peter und Katja sind wirklich sehr nette  Gastgeber, geben auch tolle Tipps und haben uns zwei Fahrräder bereitgestellt. Unser Fazit nach der Woche: sehr empfehlenswert!",0.0
,349795194.0,2018-11-18,36460360.0,,5.0
6624170.0,82932520.0,2016-06-30,,"A lovely apartment and well situated in the city, only a 10/15 minute walk to centre which we enjoyed in the morning. The apartment is also close to Centraal station so a very easy travel from Amsterdam airport to the apartment. Everything worked very well and we had a lovely stay, a peaceful neighbourhood and the host was very welcoming. I would defiantly recommend this to others ",5.0
6085243.0,,,29401284.0,"Maika's apartment was fantastic and in a great location (just outside of the very busy centre, but still walkable to all locations and very close to park). The apartment was clean and felt very stylish to stay in. The private garden terrace was a lovely location for a morning coffee and croissant! Maika herself was easy to communicate with and provided extensive local tips, we recommend Morgan & Mees for a nice meal out.<br/>First class nocarz host!",
6085243.0,285548926.0,2018-07-04,27493074.0,,5.0
7232162.0,45141258.0,2015-08-31,11210604.0,"We had an excellent time on this beautiful houseboat. The hosts Renske and Bas were helpful, very kind and did reply always in less than 12h to our mails. 
<br/>
<br/>We loved to stay at their place and can recommand this nice hosts and the boat as well, when ever you plan to stay in Amsterdam!",5.0
,9.600101402771337e+17,2023-08-17,206180045.0,"La casa está genial, la zona super bonita y la anfitriona de 10!",4.0
6089697.0,31374182.0,2015-05-04,31608816.0,"- Hosts extremely welcoming and accommodating.
<br/>- Apartment was very clean, tidy, heated and well-furnished.
<br/>- Amenities were as advertised if not more, with a wide array of kitchen appliances allowing for easy food preparation.
<br/>- Location was as advertised, 15-20 minutes walk from the centre of Amsterdam in a quiet residential area (~2-5 minutes from shops/restaurants one street over)
<br/>
<br/>Extremely glad we found the place, would definitely reccommend.",
6654255.0,1.0941175083675907e+18,,242475124.0,Julie was incredibly helpful & hospitable. The location is walkable to central Amsterdam. Great choice for a bed to crash for a short trip.,4.0
,333461265.0,2018-10-07,203265950.0,Great location.,4.0
6665729.0,72312090.0,2016-05-01,20521376.0,"Erik's house is located about 10 minutes from the next Metro Station in the South-Eastern part of Amsterdam. With the metro it takes about 20 minutes to go to the city centre. I have been working in Amsterdam for a month and was staying at Erik's place during that time. Erik was a wonderful host, very helpful and always up for a chat. We sat down for a bit of talking a couple of times and Erik always had a beer and some interesting information for me. The area he is living at is a peaceful, multicultural neighborhood and the room was just as described. I can warmly recommend Erik!",5.0
6665729.0,341969173.0,2018-10-28,154674760.0,"Great place to stay, very quiet and comfortable (refrigerator, condition, separate bathroom). Eric is very hospitable.",5.0
,9.991841200376009e+17,2023-10-10,398874939.0,,3.0
6665729.0,1.0571105764457673e+18,2023-12-29,,a comfy and great place. beautiful surroundings full of greenery all around.<br/>i mean I love the vibe and Erik was super nice and a great guy to chat with.<br/>would definitely recommend and would also visit him again,5.0
6116302.0,60085057.0,2016-01-18,,"good room , and very good welcome...she speaks a lot of language and are very helpful",
,,2016-06-25,53772202.0,,5.0
,143779380.0,2017-04-13,124714710.0,"Het verblijf bij Ruben vonden wij prima. De kamer die wij hadden was aan de straatzijde, maar het was niet rumoerig. Het bed is goed. De kamer is licht en is netjes onderhouden en het bankje geeft het net iets huiselijks. Ruben kwam in de avond kennismaken en was heel gastvrij. We hebben even gezellig gepraat. In de buurt is een park en cafe's en restaurants zijn vlakbij. Dit adres bevelen we van harte aan.<br/>J & M",1.0
6116302.0,,2017-08-12,132358337.0,Martine is very nice! Her house is in a quiet place outside the city. There is a lake nearby and you are surrounded by nature,
7276869.0,269820130.0,,15006950.0,"Ruben was a nice host and the communication was great. The room has lots of spaces, very clean and comfy bed. The only problem we had was the room too hot/humid without fan or AC, we could not sleep for 2 nights. There are also noise come from the street as this is second floor and we can hear car running by and people talking with or without the window open. Not recommended for people want to stay there in the summer time.",4.0
7276869.0,278938336.0,,,,4.0
,356182548.0,2018-12-07,67840369.0,"Fabulous location, walking distance to almost every site you could want to see, adorable and quaint fishing boat turned into a private studio apartment, it’s small but perfect for 2 people or a couple with small child. Really unique experience, I’d recommend it very highly!",5.0
6668354.0,360339306.0,2018-12-20,224165798.0,"Firstly, Friedrich truly deserves the title of Super Host. He was very welcoming on our arrival and even allowed us to stay an extra night when we were caught up in the Gatwick drone fiasco. His Popeye boat is just glorious and so charming. A very different and quirky place to stay. Just 10 minutes from the station and only a few more to the sights. A very quiet and convenient location.",5.0
6668354.0,454375934.0,2019-05-18,6186064.0,Great Boat experience in sweet Amsterdam neighborhood.,4.0
6668354.0,485088952.0,2019-07-10,,,5.0
7276869.0,529162802.0,,9467.0,"Ruben is a very nice and helpful host. I can highly recommend him and his room! Very nice area, 200m to Albert Cuypstraat!",5.0
6133157.0,177333563.0,,13110716.0,"Convenient location, well lit room. Place is as described!",
6668354.0,8.962498272436483e+17,2023-05-21,53048864.0,"Hyggelig husbåd i meget rolige omgivelser. En snert af det maritime. Ikke for gæster med gangbesvær (stejl trappe, højt op til køjen)",2.0
,,,,,
,634462873.0,,1522789.0,Very nice location... an easy going and comfortable apartment in a great price !!,
,40041832.0,2015-07-27,39121892.0,"Elvira is avery nice host very attentive , her flat is very well located in the old part of Amsterdam, very romantic , peaceful .
<br/>Elvira will you you all the recommandations to spend an enjoyable time , she has very good taste for recommending restaurants .
<br/>her flat is very convenient , very well designed and pretty. ",5.0
7276869.0,565233729.0,2019-11-17,71426685.0,"Ruben’s place is in a nice neighborhood. Easily accessible by tram. The room is big, clean. Recommended.",5.0
,,2024-01-18,398850326.0,"Gina's place was perfect for my little break in Amsterdam, location easy to find and walkable from  the centre, hosts extremely friendly and flexible. <br/>I would go back !",5.0
6133157.0,1.3021379721030164e+18,2024-12-01,,"excelente anfitriona, junto a su pareja y el señor don gato, buena comunicación y la amabilidad es algo que se agradece en todo momento, el detalle del café en la habitación junto con la nevera es genial..!",4.0
6732776.0,463336662.0,,14796232.0,A lovely and comfortable place with a beautiful green terrace in a noiseless area very close to the museum quarter (2 tramway stops). All convenience and tramway station nearby and at walking distance about 3 to 5 minutes. Amsterdam Centraal railway station is at 20 minutes by tramway. Nikki welcomed us so kindly. Thanks for the drinks also...,5.0
6735459.0,329535471.0,2018-09-29,26442654.0,Stylish and comfortable flat int eh heart of Amsterdam!bed was extremely comfortable and even provided a mosquito net around it (you're right off the canals). The views of the canal was perfect and the location itself is steps from several main tram lines. It was a perfect place for our first stay in Amsterdam.,5.0
6133157.0,1.3600892146270804e+18,2025-02-19,13129541.0,"Perfect place for single-traveller! So easy and fast to reach Trainstation Centraal, Centre, public transport, Cafes, restaurants by walking. The room was nice with a small courtyard (great if you smoke). Warm blankets & hot water are available. Gina was a very helpful and friendly host :)",5.0
6142913.0,70541267.0,2016-04-18,20789112.0,"WE de 3 jours extra!
<br/>Logement parfaitement adapté à un petit séjour à Amsterdam.
<br/>La maison est bien située, accès facile et rapide à l'aéroport et au cœur de ville, proximité des transports.
<br/>l'organisation de la maison permet une autonomie du résident et les chambres sont très confortables. très jolie rue dans un quartier calme et agréable.
<br/>l'accueil est très sympathique et respectueux du voyageur.
<br/>Parfait, vivement recommandé.
<br/>Pour les voyageurs la ""city card"" est bien pratique et avantageuse.
<br/> jean christophe N
<br/>",
