listing_id,id,date,reviewer_id,comments,numerical_review
16037846,974421130531459089,2023-09-06,77586616,"Kleio was the perfect hostess. She gave helpful hints about getting around in Athens, suggestions of great places to go, info about the Acropolis & other highlights, and fun places to eat, drink, and go to, even outside of Athens. It was amazingly close to the Acropolis.<br/>The only downside was the location of the bed. <br/>A 9.9 out of 10. So worth it!!!!<br/>She will make your stay so wonderful!",5
15223758,443173998513985447,2021-09-03,138325766,"Tovia is a really nice host. Super ponctual, she even woke up at 5 am to get us a taxi. The flat is big, comfortable and super well located. I recommand at 100%. Thanks again Tovia :)",5
16038153,162453487,2017-06-21,99513100,Lovely apartment. Eva was very helpful and informative. The suite was clean and gorgeous! Location is everything you'd be looking for in Athens. ,5
15249110,475402272,2019-06-24,1609841,"A great spot with a beautiful balcony to relax on in a vibrant and fascinating part of the city, a short walk from the Acropolis and the major sites. So many great restaurants and bars nearby to try as well and a great community spirit to the neighbourhood. Thank you for a wonderful stay in Athens.",5
16038153,483743009657828365,2021-10-29,425571699,Great apartment in fantastic location.  Easy to walk to all main sites.  Didn't need to use public transport at all.   Wide range of bars and restaurants nearby.  Jaquzzi lovely to relax in the lush green secluded garden.,5
16038153,1265068444028480912,2024-10-11,64008039,Parfaite localisation,2
16122961,141695310,2017-04-04,6914595,Fantastic. This apartment is like a luxury hotel stay! The bedroom is big and the bed is very comfortable!<br/>There is plenty of room. A whole living room with a big couch. A small porch. A side bathroom and even a kitchen. <br/>Very close to the metro station. Restaurants and cafes nearby. And most importantly Evagelia and her husband were great. She communicated the entire time and made sure everything went well! ,5
16122961,152104552,2017-05-15,31509255,"Very nice, clean and equiped with everything you need place, quick access to the Metro, 10 min trip to the center.<br/>Also, very friendly and helpful host.<br/>I recommend!",5
16122961,164174792,2017-06-26,5210131,"Evagelia's place is very convenient to anyone staying in Athens. It was very clean, close to public transportation, and Evagelia was extremely communicative and friendly.  ",4
15250700,252778654,2018-04-12,166606677,La vue depuis l’appartement est superbe ! L’accès est simple et à 5 minutes à pied du centre. Yannis et Hélène nous on réservé un bel accueil avec de petites attentions. Merci pour votre réactivité et vos conseils !,2
15250700,456658824,2019-05-22,253033850,"This is a great place to visit Athens, since you open your window you can see the Parthenon and it's located in excellent place to visit everything !!! Yannis & Helen are a great persons. 100 %",5
16122961,627961242189586100,2022-05-16,335839272,"Super sympa, juste l’emplacement était mal fréquenté",4
15250700,657263894,2020-08-28,363577045,"Yannis and Helene’s place was very clean and on point. Aside from the easy access and the strategic place, we totally enjoyed eating in the terrasse with a superb view on the magnificent Acropolis! 5/5!",5
15250700,638167525224861702,2022-05-30,108735185,We thoroughly enjoyed our stay in Athens at Y & H’s central flat. The flat is located in a busy street. It is an excellent starting point to explore Athens and is very close to almost everything. <br/>Communication was excellent all the way. We are very satisfied with the host’s availability and flexibility with check out and accomodating our request for extra towels. <br/>We recommend it for first time visitors and anyone who’s keen to cover the must-sees of Athens!,5
15250700,1100638144479133783,2024-02-27,531746341,"1. great smell. <br/>2. hot water with no need to wait for a boiler.<br/>3. incredible blow dryer even if you have long hair.<br/>4. kitchen, closets, bed & bathroom are clean.<br/>5. warm blancket.<br/>6. the balcony is nice, the view is even prettier in RL.<br/>7. mirrors inside the closet, near to it too.<br/>8. the bathroom includes essential products for men & women.<br/>9. accessibility to public transportation.<br/>10. neighbours are kind.<br/>11. great wifi connection.<br/>12. Iron ready to use as well as foldable table.<br/>13.books to read.<br/>14.cozy vibe.",5
15250700,1162884800096917494,2024-05-23,533286749,"I had an amazing stay at this spot in Athens! The view of the Acropolis from the balcony was breathtaking, making every moment special. The apartment was spotless and very easy to access. There was so much to do in the area, with plenty of shops, restaurants, and attractions nearby. The hosts were incredibly responsive and answered all my questions promptly. I highly recommend this place for anyone visiting Athens!",5
16144380,292877229,2018-07-19,200743201,Romina est très accueillante. Son logement est agréable à vivre et bien placé. ,2
15349913,431549475559109278,2021-08-18,236581116,good and cheap place!,4
16144380,645013146,2020-08-01,35502821,"Everything was great from the arrival to the departure, great neighborhood, a lot of good indications of what’s around. I strongly recommend !",5
15366300,141833379,2017-04-05,49628861,"Amazing!!!! I will never forget this stay!! The apartment was simply sensational, felt like home.. The house had all the comforts. When not at the balcony, gazing the Acropolis and the Museum (the UNBELIEVABLE view was even better than the description), I sat at the sofa listening to music or watching films. The apartment is literally IN THE HEART of Athens, everything is within walking distance!!! We saw so many things, Athens is amazing and Yannis' guidance was more than precious. Yannis was great, very nice and helpful, responding to every call, patiently giving information or advice for everything we asked for. HIGHLY RECOMMENDED!!!",5
15366300,530669038,2019-09-16,19929393,Super super great apartment! Have coffee and overlook the Acropolis.  And the host is wonderful! Met us for a seamless check in process and even stocked the house with groceries! It was beyond helpful as we were traveling with our 3 year old.  Highly recommend!,5
15366300,415635945473801686,2021-07-27,258683618,Beautiful place within walking distance of the Acropolis and wonderful restaurants. Views of the Acropolis from the terrace are unbeatable.,5
15366300,1125272031335147583,2024-04-01,117044732,Yannis was a great host! The location was excellent! The view of the Parthenon was amazing! The washer/dryer was nice to have available. Yannis had some food in the apartment for us on arrival. It was  a great touch!,5
16144380,1016483704862444153,2023-11-03,921531,"Appartement très sympa et bien situé pour visiter Athènes. L'appartement n'est pas très lumineux, mais comme on y est surtout pour dormir, ce n'est pas vraiment un problème. Les plus : George est très disponible par message et un petit guide maison disponible dans l'appartement avec des instructions très claires pour prendre possession des lieux, ainsi que de multiples suggestions pour les visites et la restauration. Bon rapport qualité/emplacement/prix. Je ⁸recommande !",2
16736997,555825326,2019-10-28,241069413,"Really great apartment we were very pleased with it, and it’s located perfectly, everything is in walking distance from it. For anyone who’s wondering, yes that is the apartment you want to book :)",5
16755527,251559949,2018-04-08,224665,"What can I say: Perfect! Nice Loft, nice host overall an inspiring stay! Thank you very much!",5
16144380,1266535354617395882,2024-10-13,35165824,"Great location for our visit to Athens! Easy to get to the metro stop, walking distance from the Acropolis, and lots of great food and shops close by. George was very communicative and provided SO many helpful recommendations of things to do in the area. We ended up checking out a lot of the suggestions in their guide book. Would definitely recommendation George and Romina's place if you are visiting Athens!",5
16144380,1291915841446185172,2024-11-17,74069853,"Nos hemos sentido como en casa, apartamento cómodo, con todo lo necesario para estar a gusto .<br/>Romina y George son unos anfitriones TOP, siempre pendientes y con recomendaciones maravillosas que nos han ayudado a disfrutar de Atenas ! <br/>Barrio con comercio local y locales de comida fabulosos. A 10 minutos de Museo Acrópolis pero nada turístico . Sentimos nostalgia ya y queremos volver !",4
16152197,665040891876114698,2022-07-06,43706690,"Perfect location in Plaka!  This home is truly special.  It is in a wonderful neighborhood that is within walking distance of everything.  The Plaka neighborhood has tons of restaurants and shops, and is an easy stroll from the Acropolis metro station, the Acropolis, Monastiraki, the Panathenaic stadium, and more.  So much to see and do without needing a car.  The house itself has lots of A/C, amazing artifacts from the Acropolis, great bedroom/bathroom setup, and the most gorgeous courtyard in which to spend the afternoon sipping the wine left by the hosts.   This is a rental with character and charm, and it is one I would recommend to anyone.  Should I find myself in Athens again, I will definitely rent this home.  It was wonderful.",5
16856290,477378317,2019-06-28,22403806,"Great apartment in a very central location. The apartment was clean, comfortable and exactly as advertised. It’s central location meant we could walk to everything. Kostis and Liz were great hosts, extremely responsive and going the extra mile with local recommendations and offering to organise guides and transfers. Would definitely stay again.",5
16162030,1028112542948833810,2023-11-19,51834496,"Nice stay, thank you! Not too personal, we prefer it that way. Suitable for ""Drinnies"" ;-)",4
16169133,343571979,2018-11-01,106734429,"Chrysa was so helpful, organized, and just the sweetest hostess we could've asked for. Will definitely be visiting Athens in the future and have every intention of staying with her again!",4
16882494,519654244,2019-08-29,67492203,Kosta place is very clean and tidy and we highly recommend his place,4
16169133,538182876736028148,2022-01-12,18907168,"Nice and clean apartment, great location and feels like home.",5
16882494,718635062737585357,2022-09-18,55292339,"amazing, location was spot on. close to everything will stay again! check in and out was easy. Kostas was accommodating and got back timely. perfect start to a trip!",5
16895303,895509654439895546,2023-05-20,13545860,Ioanni & Vasiliki’s unit is spacious and comfortable.  Location is close to all popular attractions.  The communication is great and we had a wonderful time at Athens.  Thank you.,5
16928503,780264104893213970,2022-12-12,219445829,"Other than the excellent location, we didn’t stay happy with the space nor with the communication with the owners.  The floors were dirty, the kettle very old and dirty we couldn’t boil water and we had to wait outside the apartment when we arrived as the owners did not provide us with the code to get the key (as they said) and we had to text them last minute and wait for them to respond. Not recommend.",3
16949857,414941208,2019-02-21,9018446,Staying at Constantino's place was great! There are wonderful views of the city and it was very comfortable and spacious for the two of us. The greek coffee they provided us was an added bonus!,5
16949857,417686294,2019-02-28,235827489,"체크인 시에 너무나 친절하게 설명해 주었으며, 건물내에 주차 공간이 있어 편안했습니다. 실내는 굉장히 청결했고 편안했습니다.",2
16949857,997663357847557609,2023-10-08,311603472,"Great place, with everything you need. Senait was one of the greatest host we ever met through nocarz.<br/>She gave us all the instructions we needed and she was available for any questions at any time<br/>Totally recommend the place.",5
16188541,659853486,2020-09-03,79020939,"Super Séjour chez Sotiris,<br/>L'appartement est grand et très propre,<br/>Emplacement idéal, il y a un arrêt de tram à 1min, et de métro à 5min. En réalité nous avons presque tout fait à pied car l'acropole et plaka se trouve à 10 minutes de l'appartement !<br/>Le top est que nous sommes complètement indépendants. Sotiris nous a laissé les clés dans une boîte sécurisée et nous les avons laissé dans l'appartement en partant.<br/>Le seul bémol est que nous pensions profiter des superbes terrasses mais la chaleur et le bruit ont fait que nous avons préféré l'intérieur climatisé qui était finalement tout aussi bien !<br/>En bref.. Je recommande",5
16188541,696112009758211752,2022-08-18,385049623,"Fantastic location, approx 10-12 mins walk to the Acropolis museum and Plaka neighborhood. Smooth secure check in and out process. Sotiris arranged transport to and from the airport at competitive rates. Will definitely consider staying again when I'm next in Athens.",5
16988556,235020289,2018-02-15,171631742,"Περάσαμε υπέροχα! Ωραίο δωμάτιο ωραία θέα, ωραία εξυπηρέτηση. Ευχαριστούμε πάρα πολύ θα σας ξανα προτιμήσουμε!!!",2
16188541,935367755447940750,2023-07-14,489216586,This is a great apartment. Very spacious and the host was excellent. He even offered to arrange our transportation to the port.,5
16188541,957748800846203132,2023-08-14,46100102,Todo perfecto.,3
16988556,529690049,2019-09-15,63439255,"Best nocarz ever!!! This spot has it all— convenience, charm, views, quiet, and well-thought out additional touches. We loved waking up with coffee in hand on the terrace and had great sleep despite being in the city. <br/>Emilio sent several PDFs and links before we arrived with additional information and tips and everything that was suggested was great. The place was stocked— there were maps, guidebooks, outlet converters— you name it! <br/>Some favorite restaurants were: Kalamaki Kolonaki (easy and cheap), Oikeo (go early if no reservation), and Trattoria Capanna (amazing pasta). <br/>We hope to come visit again!",5
16989663,159574652,2017-06-11,115157002,"Mary et Theo nous ont très bien accueillis ! Ils sont venus nous chercher à la gare tard le soir pour nous emmener en voiture jusqu'à l'appartement, qui est très bien équipé, agréable, avec un balcon et la clim, et bien situé. Ils avaient également laissé à notre attention des fruits, des viennoiseries et une bouteille de vin ! Nous avons passé un excellent séjour à Athènes.",3
16989663,547427446,2019-10-15,53257634,"Very clean , quiet and good location. Perfect to discover Athènes",5
16211620,303366074,2018-08-07,51021017,"Great little nocarz in the heart of Athens, central to everything! Basic amenities are all that are needed and this place is perfect!",5
17021343,769729532,2021-06-13,41476645,Hands down the best nocarz I have ever stayed in. As if that wasn’t already enough the hosts are extremely professional and easy to reach. They helped us out tremendously by storing our bags as we arrived a few hours early and they went as far as to put the bags in the apartment for us. Do yourself a favor and rent from these guys if at all possible. You will not regret it!,5
17021343,1189723308253889287,2024-06-29,16443598,Very nice place and good service!,4
17027238,286410628,2018-07-06,20715778,Excellent & highly communicative host. Thanks for the hospitality!,4
17027238,323309453,2018-09-15,212487716,"Όμορφη ατμόσφαιρα, πολυ καλή εξυπηρέτηση",2
17027238,343944139,2018-11-02,223174079,"Καθαρός, περιποιημένος, άνετος  και όμορφα διακοσμημένος χώρος.",2
17027238,665664043834423857,2022-07-07,400252297,George was a great host. The apartment was as shown in the pictures. It was very clean and tidy. Definitely I will book again,5
17041453,175565497,2017-07-29,89032386,"Die Wohnung war super schön, toll ausgestattet und in einer super Lage. Hat unsere Erwartungen übertroffen. Nur ein paar Gehminuten zur Akropolis. Auch der Ausblick vom Balkon ist toll. Leider waren wir nur einen Tag da. Wir kommen gerne wieder. Die Kommunikation mit Michalis war immer top.<br/>Vielen Dank 😊",1
17041453,215862847,2017-12-02,27976613,"The living, kitchen, and bathrooms are all very nice.  There is definitely adequate space.  The flat is within walking distance of most things. The hosts met us at the flat and demonstrated everything that we needed.  The issues we encountered were with the very loud road noise and night and the noise from the school during the day (which might not be a problem if you are out all day). <br/>The hosts really can't do anything about that so we understand it's unavoidable if you stay.  The beds, however, are extremely uncomfortable.  I stayed in the room with the double bed and my friend in the room with the 2 single beds.  We both had very uncomfortable nights.  The mattress are either very old or very cheaply made because we could both feel every single spring that we laid on. It was so bad I slept on the couch both nights.  Additionally, while the house was clean no one had bothered to sleep under the beds in a long while.  There were huge dust balls underneath which I found while checking the beds.  We both have allergies.  <br/>Overall, the hosts were good so I would recommend if the mattresses were replaced and you aren't too sensitive to street noise.  The neighborhood seemed nice and safe.",5
17041453,270388661,2018-05-29,108147271,"Great apartment, excellent local restaurants, easy walk to central Athens.",5
17041453,444001284,2019-04-27,227934438,"Excellent accueil de Gabriel qui a répondu avec une grande réactivité à nos demandes tout au long du séjour(il nous a notamment réservé des taxis très efficaces). L'appartement très bien situé (calme mais a distance raisonnable de marche pour visiter Athènes) est spacieux, confortable et propre bénéficie d'une vue magnifique sur l'Acropole !!! Merci pour tout!",4
16224901,473601201644839873,2021-10-15,42699071,"We thank the hosts for the provided accommodation!✨🌿✨<br/>I would like to note the convenient location of the apartment - close to the metro stations - Katehaki and Panormou. There are good supermarkets nearby - Lidl and Sklabenites. ✨There are many cafes, bakeries, small shops. The area is quiet. ✨From the apartment to the city center (Syntagma metro) - 20 minutes!✨☀️<br/>The apartment has everything you need for living, but  everything looks a little bit untidy, heavily used, dirty and broken somewhere.<br/>The bed is not comfortable. Old springs. Pillows are also not comfortable for sleeping.😒<br/> We didn't feel the atmosphere of love and care, we didn't feel at home - just a place to stay for a while.<br/>The hosts are always in touch, but we haven't met personally.",3
16253187,208143770,2017-10-31,136048087,Ηταν η πρωτη μας εμπειρία στο nocarz και παρότι αφιέρωσα πολυ χρόνο για να βρω ένα σπίτι στο κέντρο που να μας ικανοποιήσει η επιλογή μας δικαίωσε και με το παραπάνω. Ευχαριστούμε την Ελένη για την άμεση ανταπόκριση και την εμπιστοσύνη της και την αξιαγάπητη μαμά της για την θερμή υποδοχή.,2
16253187,280888193,2018-06-24,163557502,"The apartment is the center, very close to the acropolis and the restaurants. It is wonderful thanks to the location, very clean and with all the needed fornitures. I recommend to everybody",5
17041622,296087903,2018-07-25,77384731,"Clean and well appointed apartment very close to the Acropolis.  Plaka, Syntagma, Monastiraki and other areas a short walk from this apartment.  Exactly as presented in photos. ",4
17041622,455002908,2019-05-19,65114722,"We had a great stay at Toni's place. The location is really good - just 2 minutes walk to the Acropolis museum and metro station. Although its near several restaurants and pubs, its very quiet at night - we all had a good night's sleep. Will stay again if we come back.",5
17041622,534026932,2019-09-22,138265423,Great value and place!,4
17041622,567220307319638171,2022-02-21,116426661,"La casa está muy bien situada y es bonita, pero hay que tener en cuenta que el agua caliente funciona con termo y si vais mucha gente (más de tres) no llega para todos. Por lo demás esta muy bien y es muy amable",2
16253187,1253517021748625441,2024-09-25,4030061,"Fantastic place in Athens. Extremely comfortable accomodation for a family, and the host was in regular contact to make sure we were comfortable. Location is also outstanding. Thank you Elena.",5
16262670,162966065,2017-06-23,93739691,"We had a good stay here.  Everything was as described, and our host was friendly.  We had to wait about half an hour for check in because something came up.  I also got stuck in the elevator when it malfunctioned, so I would recommend sticking with the stairs.  Its an easy walk to the metro to get anywhere in the city.  Lots of shops nearby.  The room itself was excellent and evwn had a balcony.  Good place to stay for the price.",5
17041622,1233256570280278584,2024-08-28,545091596,Used the place for a couple of nights  before setting sail.,2
17041622,1302794696857585174,2024-12-02,513190574,"Great safe location within 5 min or so from Acropolis museum and entrance to the hill of the Parthenon. Two large beds plus a sleeper sofa in the living room. Good size kitchen, but the fridge is a little small, so don't expect it to hold much. No cloth dryer. The small cloth washer is in the kitchen closet, but I had to bleach it due to the front loading washer having mildew/ mold from people not leaving the detergent compartment n washer door open to air dry the unit. Toni has a cloth drying rack, so you will have to use that or go to one of the two coin laundromats two blocks away. There is also a market two blocks away (Go Market? Accepts credit cards) to load up on bottle waters n other supplies (i.e. laundry detergent and bleach). Please note that the standing shower is only half covered so some water may splash out. TV is a bit on the smaller side n Wi-Fi wasn't able support streaming for my kids to watch. However, we didn't go to Athens to watch TV, so not a big deal for us.",4
17042354,212864938,2017-11-19,8767075,"The apartment ist perfectly located, you can reach everything by foot. ",4
17042354,246317107,2018-03-25,45216188,Very nice flat and well placed. I recommand.,4
17042354,318066980,2018-09-03,156186208,Excellent apartment in a prime location. We were able to walk to all the sites. Very clean and excellent communication with the host. We would certainly recommend it and would stay here again if visiting Athens.,5
16262670,1239764022535140898,2024-09-06,177385093,"great host, the location is perfect.<br/>thanks!",4
17042354,456969706463260146,2021-09-22,182010132,"Great experience, a stones throw away from the acropolis",4
16263103,306724792,2018-08-13,128778282,Beautiful view of the Parthenon! Sokol was very accommodating and quick with responses. The apartment was very small but totally doable for two people. The view from the balcony is unreal. ,4
16263103,322744799,2018-09-14,156927627,"Excellent view as stated from a stylish good sized balcony and adequately sized, well equipped apartment for individuals or couples who can manage with a pull-out bed.<br/>Exceptional  hospitality provided by the host family in a nearby shop with the precious commodity in Athens of a parking space! <br/>Good situation for restaurants, tour buses, shops and all that Athens has to offer.",5
16263103,431913964,2019-04-02,15857718,Sokol’s place was perfect for us! He was quick to respond and gave us many helpful recommendations! There were many local stores nearby. Taking a taxi was the best way for us to get there.,5
17042354,1145530067187042170,2024-04-29,90452094,"Toni's place was in a fantastic location right near the Acropolis museum. Close to the metro, easy to find, and very clean and free of clutter. Comfortable bed. Toni was very responsive to my questions over the nocarz email and responded in a timely way. There were a few little downsides - the apartments sits over an outdoor bar, so there was music playing up until around 11 pm. Also, the phone number given in the instructions was to a company that dealt with many rentals, so the person I texted with was not Toni. But email communication was with Toni. That got a bit confusing. Finally, the kitchen was very nice, but there were no amenities. No paper towels/napkins, and no coffee pods to go with the coffeepot. Toni was extremely responsive to this last issue and send a friend over with some instant coffee since I was only staying for one night and needed to get to the airport early. Thank you! Overall a great place if you are staying for multiple nights and can stock supplies.",5
16263103,759452777,2021-05-17,56153170,"Sokol was à great host, very nice and convenient. The appartment is nice, and the view is spectacular. We really enjoyed our stay and we would come back with great pleasure.",5
17101617,553504741,2019-10-24,37968225,Beautiful place and very friendly host. Apartment is very close to center of Athens and sparkly clean. We loved its unusual art design.,5
16263103,614288705977774249,2022-04-27,267362677,"We stayed here for 2 nights in Athens before travelling onto Santorini. Was one of the best nocarz’s we have stayed in. Could not recommend this place enough! Sokol was so helpful arranging taxi to the airport and check in was very well explained and easy. The location was good close to the centre. The apartment itself as beautiful with everything we needed and more and the outdoor space was so lovely to enjoy the view and weather. Such a relaxing, well placed apartment, we will be visiting again on our next stay in Athens!",5
17101617,748344621751043515,2022-10-29,18908369,"Hôte accueillant , d'une grande gentillesse, est venu nous chercher à la station de métro de Monastiraki à 5 min à pied. Appartement propre et original, situé dans un quartier très vivant ; bars, restaurants, tavernes et attractions touristiques à proximité. Bruyant mais très bien situé , tout est réalisable à pied. Panagiotis nous a donné d'excellentes adresses de restaurants grecques à 5 minutes de l'appartement. Merci pour l'accueil.",4
16263103,967266050292546574,2023-08-27,1548332,"The apartment is clean and compact but it has everything we need. Even it has a filter water tab so we didn’t need to buy bottled water during our stay. <br/>The apartment is in 7th floor with elevator to the 6 th floor. The stairs to go to the 7th floor is pretty narrow so need to be extra careful for kids and elderly but once in the 7th floor, the view of Acropolis especially at night is really mesmerizing. <br/>The location is only 5 minutes walk from Psyri bars and restaurants, one minute from a trendy Thai restaurant, Tamarind and across the building, there is a mini market and not far also there’s a Chinese supermarket. We went back home around 9:30 pm during Saturday night and still seeing some people walking around in the neighborhood, it’s a quiet area but ok. It’s a store area where they closed after the dark.<br/>Sokol and Kesiana are also great hosts. They are always responding quickly. We had a great time staying at their place.",5
16268858,216541010,2017-12-04,36268959,"This glamorous and spacious apartment (three living rooms!) is also very comfortable. It allowed our family of four to spread out, which is always a big relief after little hotel rooms. Every fitting and detail is lovely. We enjoyed cooking in the very new kitchen, and can report that the oven is very fast & efficient. It was great to also catch up on some laundry. The neighbourhood, Exarcheia, is considered dangerous by some uber drivers, but we felt safe walking around and uncovering hidden gems, like the deli on the cnr of Emmanouil Benaki & Gravias Sts, nearby. Also excellent are the restaurant recommended by Ifigeneia, Ama Laxei; the Pnyka bakery on Totsita and the Saturday farmers’ market on Kallidromiou. We thought it was awesome being right next door to the archaeological museum. Ifigeneia was super thoughtful and easy to communicate with. Would stay here again in a flash!",5
17101617,1191875703816011461,2024-07-02,9536551,We had the best stay here. It was walkable to all the ruins and sites. The apartment was clean and spacious. The host was so kind and accommodating. Lots to do and see and eat nearby!,5
16268858,605499209309172432,2022-04-15,1597986,"This was the most beautiful vacation apartment I have ever had the pleasure to stay at. It had all the immaculate luxuries of a five star hotel with the comforts and conveniences of home. The decor even exceeded my expectations. Fine art and a smart sense for space, aesthetics and color, make this apartment an oasis in Athens. Athens is loud and this apartment was quiet! We slept so well. Thank you to Ifi and her Mom for the great communication and excellent hospitality. We were so grateful for and happy with our stay.",5
17135724,708409804399817432,2022-09-04,2975036,"Truly wonderful hosts, location and accommodation!",4
16268858,1227463791599454665,2024-08-20,571244966,"Ifigeneia is a very good host, the communication from booking to arrival outstanding. The place is very nice and clean. We stayed with a small family and all we need for our to short stay was available. The pictures are as you will get and better.<br/>Thank you Ifigeneia for a first great experience with nocarz.",5
17135724,1289073253085070192,2024-11-13,656171192,"Wir hatten eine tolle Zeit, die Lage war hervorragend und die Wohnung perfekt für einen Städtetrip zu zweit.",0
17186053,197277873,2017-09-25,81278326,Panos was an awesome host. Communicated very well with all details and highlights of the area. He arranged all transfers and the place was very clean and comfortable!,5
16278854,414885927,2019-02-21,226817561,The building is really old but everything is nice inside the room. Perfect location with a good view. We walked to everywhere we want to visit and there are quite a few restaurants nearby.,5
16278854,450711609,2019-05-10,82040948,"The room is in a great location with a lift, great view from the balcony, it was also very clean. The bed was squeaky with any movement and a little difficult to sleep because of this. But inspire of this bed issue, I would totally stay here again.",5
16278854,412775081959077625,2021-07-23,132351869,The room is rather tiny but has everything you need for a city trip! The balcony is really pretty and offers a great view! Communication was flawless and the Check-In and Check-Out was super relaxed and without any complications! Can definitely recommend this for spending a few nights in Athens!,5
16278854,422144145740283129,2021-08-05,97133468,Great location with a great view,5
16278854,423609534946687803,2021-08-07,157137232,"Perfect location, close to all the main attractions and stations, fantastic view. The flat itself was okay, however it was on the 5th floor and the elevator wasn’t working for the entirety of our 2 day stay and when we contacted the hosts about it we didn’t receive a response. Had a good stay overall.",5
17186053,914283300999726241,2023-06-15,99508720,Staying at Pano’s place was great! Very helpful with checkin/parking and gave us a lay of the land on arrival. Would stay again,5
17186053,1030320060105422713,2023-11-22,25851297,"Departamento súper céntrico, fácil acceso y nos recibieron muy bien. Fue muy fácil la comunicación. A todos lados pudimos llegar caminando y nos ayudaron a contratar un taxi para que nos recogiera del aeropuerto. Definitivamente recomiendo este lugar.",2
17186053,1216492447269575379,2024-08-05,151446917,Panos was an extremely pleasant accomodating host. He organised taxi from airport which I am so grateful for. Apartment was clean and walking distance from all the wonderful attractions. Supermarkets close by together with restaurants and coffee shops. <br/>I thoroughly enjoyed my stay at Panos's!,5
17186613,155869596,2017-05-29,113278955,"Lynn is a wonderful hostess and very responsive and helpful in answering questions. The place was clean, modern, airy and homey. It's located in an area that feels more Greek than touristy, yet is close to the Acropolis and other important sites. I hope to return some day.",5
16278854,955670584277685687,2023-08-11,78446885,La chambre est idéalement située en plein centre d'Athènes dans une rue piétonne très agréable. La vue sur l'acropole du petit balcon est appréciable. Idéal pour visiter la ville.,2
17186613,214606562,2017-11-26,138409689,"Πολυ καλο διαμερισμα για τα λεφτα που δωσαμε,καθαρο με πολλες ανεσεις και ευριχωρο,σε πολυ καλο σημειο.<br/>Ολα τελεια",2
16278854,1286847549868592849,2024-11-10,211780608,Thoroughly enjoyed my stay here - I booked this for the balcony view and it did not disappoint. Pictures cannot do justice how good the view of the acropolis is :),5
17186613,292878392,2018-07-19,17229500,Cet appartement est idéalement placé et le descriptif correspondant exactement. Nous sommes ravis de notre séjour. il est à 10 minutes à pied de l'Acropole.,2
17186613,359563883,2018-12-17,47622290,Lynn is a wonderful hostess and the house is in excellent condition and location.,5
17186613,406831227,2019-01-31,214336189,"Muy buen lugar, realmente a 10 minutos de la Acrópolis y de otros lugares tradicionales, supermercado, vecindario tranquilo, excelente estadía",2
16286591,524100223,2019-09-05,2598691,"Very close to the train station and right in the Gazi neighborhood. Apartment is clean and comfortable, having everything you need to feel at home",4
16286591,628006595804389985,2022-05-16,215026031,"Very good location in terms of dirrect connection with airport. All top places are reacheable by foot or metro - one/two stops. Good location for young people, bars (bar Temple - like 10m from apartman, with live music seems very popular) are just across the street. Perhabs less suitable for long night sleeping as the street is quite noisy almost whole night. Otherwise, comminication was great, everything went smooth and without issues. Apartman is very well equiped, you can find there everything what you might need during your stay.",5
16286591,951965011335934496,2023-08-06,113814852,"L'appartement est confortable et très bien situé à 5mn d'une station de métro. Bonne literie, propre, hôtes accueillants",2
16297481,272203446,2018-06-03,133278641,"excellent stay at the appartment. Ideally located, fully furnished. Thank you for all the kind attentions ",5
17186613,1188228199129057757,2024-06-27,154896210,"Great apartment not too far from restaurants and shops. Definitely walkable to so much. The apartment was spacious and clean, and they had the extra bed already made up for us when we arrived which was great! would 100% stay here again!",5
17186613,1210769777319169600,2024-07-28,199619519,Appartamento molto carino e comodo nella mia zona prefertia di Atene. Ci torneremo!,2
16297481,1224516228129369484,2024-08-16,193227558,"Proche pour la visite des centres d intérêts d’Athènes, dont je recommande la visite en 3 jours max.<br/>Relativement calme, on ne peut pas lutter contre une moto qui remonte la rue …",2
16310571,211506123,2017-11-13,41178697,I really enjoyed staying at Maria’s place. She was very helpful and the place is in a great  location. It is very clean and very well equipped.,5
16334929,354632786,2018-12-02,139513253,Πολυ όμορφο και καθαρό διαμέρισμα . Το Μετρο ειναι δίπλα . Υπήρχε συνέχεια ελεύθερος χώρος στάθμευσης μπροστά στην είσοδο της πολυκατοικίας . Η περιοχή δεν ειναι και απο τις καλύτερες της Αθήνας . Θα το προτιμούσα ξανά,2
16334929,516974071,2019-08-25,188791722,Excellent place and even better host! Highly recommended!,5
16447010,644719884065351251,2022-06-08,283604058,"Studio apartment very bright and clean,lovely high ceilings and well equipped.Great size balcony with stunning view of the acropolis especially at night. Convenient to metro and restaurants. Approach to front door a bit scary but we got used to it. Balcony furniture could be updated. A five day metro ticket a great buy. Collection from port/airport was very good and reasonable. Thanks George for all your help. Roisin (Ireland)",5
17244916,420621196,2019-03-07,198464046,Excellent location and services! But this view of Acropolis... I can't say enough! Highly recommend.,4
17244916,452891525,2019-05-14,9078426,The apartment is “the place” to stay in Athens.<br/>The apartment and its location are amazing and I have no words to describe the view.<br/>Thanks Vanesa&Voula. I hope (and wish) that we will return soon.,5
17244916,506127007,2019-08-10,37467331,Everything was as indicated! The apartment is great and has an excellent location!! The view is the best! Voula and Vanessa were so attentive all the time and gave us recommendations within the city. We also loved the details we found inside the apartment. We'll definitely come back!,5
17244916,414238218385111455,2021-07-25,203053571,"Amazing place. Clean, easy check in, and incredible terrace with a fantastic view of the Acropolis.",5
