listing_id,base_price,room_type,property_type,accommodates,bedrooms,beds,bathrooms,listing_location,host_location,latitude,longitude,minimum_nights,maximum_nights,host_is_superhost,amenities_count,number_of_reviews,reviews_per_month,avg_rating,review_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
746081790135226330,618.43,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97411744454468,23.73260321534423,1,90,1.0,52,68,2.63,,,4.74,4.79,4.87,4.85,4.84,4.88,4.75
1180527635630545585,111.76,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Zurich, Switzerland",37.98267753008396,23.724467589466105,2,59,1.0,33,34,5.34,,,4.88,4.88,4.94,5.0,5.0,4.21,4.85
1090328044708484740,149.02,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΛΥΚΑΒΗΤΤΟΣ,,37.98491,23.74459,1,365,0.0,47,6,0.61,,,4.17,4.83,4.5,4.33,4.33,4.5,4.67
1188854143595424211,149.02,Entire home/apt,Room in aparthotel,2,1.0,1.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.98377,23.73645,1,1125,1.0,44,3,0.52,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1031732552148612011,216.08,Entire home/apt,Entire rental unit,3,1.0,,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athens, Greece",37.9880314,23.7428736,2,365,1.0,23,3,0.45,,,4.33,4.67,4.33,5.0,5.0,5.0,4.33
1282577161749299869,119.22,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Chalandri, Greece",37.98254,23.72075,1,1125,0.0,33,3,2.09,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
34107543,201.18,Entire home/apt,Entire loft,3,2.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,Greece,37.95678,23.72432,2,1125,1.0,37,232,3.36,5.0,1.0,4.85,4.91,4.68,4.94,4.97,4.81,4.83
896091183694936987,149.02,Entire home/apt,Entire rental unit,3,1.0,,,ΚΥΨΕΛΗ,"Athens, Greece",38.0026438,23.7434878,2,365,1.0,30,12,0.84,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
29777267,141.57,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,"Agia Paraskevi, Greece",37.9963,23.7213,2,28,1.0,66,185,2.53,3.6666666666666665,3.0,4.94,4.93,4.97,4.97,4.99,4.53,4.88
7417715,163.92,Entire home/apt,Entire rental unit,3,1.0,3.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Athens, Greece",37.98633,23.71871,3,20,0.0,14,32,0.28,,,4.84,4.84,4.81,4.94,4.97,4.53,4.88
50295199,454.51,Entire home/apt,Entire condo,3,0.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Glyfada, Greece",37.9798,23.73035,1,89,1.0,28,6,0.14,5.0,1.0,4.67,4.5,4.67,4.67,4.83,4.67,4.33
1304326438478164752,119.22,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,"Chania, Greece",38.002390122210414,23.728773380732747,2,365,0.0,8,0,,,,,,,,,,
30362207,134.12,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,ΘΗΣΕΙΟ,"Athens, Greece",37.97542,23.71359,1,1125,1.0,58,25,0.35,5.0,1.0,4.72,4.8,4.56,4.8,4.72,4.84,4.68
11901130,245.88,Entire home/apt,Entire condo,2,1.0,1.0,1.0,ΑΚΡΟΠΟΛΗ,"Athens, Greece",37.973023,23.7194696,2,1125,,40,14,0.52,,,4.93,4.79,5.0,4.79,4.86,4.93,4.93
857215908825700926,320.39,Private room,Room in boutique hotel,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9775557,23.7266288,1,365,1.0,37,1,0.07,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1110304689807999213,245.88,Entire home/apt,Entire rental unit,2,1.0,0.0,1.0,ΑΚΡΟΠΟΛΗ,"London, United Kingdom",37.96814558922963,23.72846746345289,4,1125,1.0,27,21,2.64,,,5.0,5.0,5.0,4.95,5.0,4.95,4.95
52063929,245.88,Entire home/apt,Entire condo,5,2.0,3.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Athens, Greece",37.983322,23.723213,3,365,0.0,39,114,2.85,,,4.51,4.74,4.54,4.8,4.85,3.6,4.65
1196275257298731240,201.18,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,,37.9624186,23.7262071,3,60,1.0,40,16,3.4,,,4.94,4.88,4.94,4.75,4.94,4.63,5.0
1308676544927346734,141.57,Entire home/apt,Entire home,2,1.0,1.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.984365709336224,23.73624600489348,3,365,0.0,38,0,,,,,,,,,,
786103175885866625,178.82,Entire home/apt,Entire condo,2,1.0,1.0,1.0,ΚΕΡΑΜΕΙΚΟΣ,,37.9803779,23.7160338,1,59,1.0,47,45,1.87,,,4.91,4.91,4.84,4.91,4.96,4.71,4.87
1253379324568685066,201.18,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Athens, Greece",37.99362,23.72552,1,365,0.0,4,0,,,,,,,,,,
719228657328175405,439.61,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,ΠΕΤΡΑΛΩΝΑ,"Athens, Greece",37.96842,23.70675,1,1125,,49,16,0.59,,,4.75,4.75,4.75,4.69,4.63,4.88,4.69
1201963187515867774,149.02,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,"Athens, Greece",38.000689,23.7274027,1,365,1.0,41,20,4.29,,,4.85,4.9,4.9,4.9,5.0,4.0,4.8
1167305881335868016,476.86,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97620523863743,23.729689526516147,2,365,0.0,32,4,1.01,,,4.75,5.0,5.0,5.0,4.75,5.0,4.75
1310715713996477491,216.08,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athens, Greece",37.9874502,23.7402634,1,365,0.0,20,0,,,,,,,,,,
1241401895505421285,335.29,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΣΤΑΔΙΟ,"Athens, Greece",37.96466,23.73428,2,365,0.0,42,1,0.54,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
897531286671820592,290.59,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΠΕΤΡΑΛΩΝΑ,,37.970599,23.7085551,1,1125,0.0,38,9,0.5,,,4.67,4.78,4.67,4.78,4.78,4.78,4.44
24682171,394.9,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Istanbul, Turkey",37.96759,23.72896,2,32,1.0,27,63,0.78,4.0,1.0,4.62,4.84,4.57,4.83,4.63,4.94,4.75
1031611377445592786,506.67,Entire home/apt,Entire rental unit,5,2.0,4.0,2.5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.9663614,23.7275791,2,365,1.0,47,20,2.17,,,4.75,4.75,4.9,4.95,4.75,4.95,4.75
1179487266803046756,946.27,Entire home/apt,Entire rental unit,6,2.0,3.0,2.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97755253336858,23.723313862475425,2,59,1.0,32,16,3.06,,,4.94,4.94,4.94,5.0,5.0,4.88,5.0
907931444359333447,268.24,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.952717,23.7237072,2,1125,1.0,52,18,1.07,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.67,4.94
1193575237853340737,96.86,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,ΑΝΩ ΚΥΨΕΛΗ,,38.00665944350885,23.746787644922733,1,365,1.0,37,39,6.8,,,4.97,4.92,4.97,4.95,5.0,4.82,4.92
949781333444132107,387.45,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,,37.96314,23.72188,2,20,0.0,20,2,0.5,,,5.0,5.0,5.0,4.0,5.0,4.5,5.0
992564579604146537,163.92,Entire home/apt,Entire condo,2,1.0,1.0,1.0,ΠΑΓΚΡΑΤΙ,"Athens, Greece",37.9710273,23.7445918,4,28,0.0,33,29,2.0,2.0,1.0,4.93,4.93,4.9,4.79,4.9,4.93,4.97
24136062,946.27,Entire home/apt,Entire rental unit,6,2.0,3.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97786,23.72842,3,365,,34,78,0.96,,,4.91,4.91,4.88,4.99,4.97,4.9,4.87
1247196311467649820,610.98,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9765167,23.7242799,1,120,0.0,18,0,,,,,,,,,,
54323619,499.22,Entire home/apt,Entire rental unit,5,2.0,2.0,1.5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Greece,37.965466,23.725124,1,1125,1.0,54,121,3.43,3.0,3.0,4.69,4.62,4.79,4.85,4.85,4.79,4.65
1159538504824112813,298.04,Entire home/apt,Entire home,2,1.0,2.0,1.0,ΚΟΛΩΝΑΚΙ,,37.97719321193437,23.74225550003809,1,365,0.0,18,0,,,,,,,,,,
1189618361910949551,111.76,Entire home/apt,Entire condo,3,0.0,1.0,1.0,ΝΙΡΒΑΝΑ,"Kapandriti, Greece",38.00668,23.72432,2,60,0.0,41,2,0.53,,,4.5,4.5,4.5,5.0,4.5,3.5,4.5
20065196,290.59,Entire home/apt,Entire rental unit,2,0.0,1.0,1.0,ΚΟΛΩΝΑΚΙ,"Barcelona, Spain",37.97965,23.73808,1,1125,0.0,24,32,0.42,,,4.66,4.72,4.72,4.69,4.59,4.66,4.5
661959613458704712,126.67,Entire home/apt,Entire condo,3,1.0,2.0,1.0,ΡΙΖΟΥΠΟΛΗ,,38.02857,23.74626,2,1125,1.0,19,23,0.78,,,4.83,4.65,4.65,4.83,4.78,4.87,4.7
1217804556168222792,372.55,Entire home/apt,Entire rental unit,4,2.0,3.0,1.0,ΕΛΛΗΝΟΡΩΣΩΝ,"Athens, Greece",37.99773276053898,23.771444354206324,1,365,0.0,13,1,0.51,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1161517008946778317,223.53,Entire home/apt,Entire condo,5,2.0,3.0,1.0,ΝΙΡΒΑΝΑ,"Athens, Greece",38.0119174,23.7259664,3,25,0.0,42,4,0.68,,,5.0,5.0,4.75,5.0,5.0,4.75,4.5
13485485,141.57,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΠΕΤΡΑΛΩΝΑ,Greece,37.97061,23.71028,1,1125,0.0,31,379,3.66,4.0,4.0,4.53,4.6,4.39,4.9,4.92,4.7,4.64
24038249,208.63,Entire home/apt,Entire condo,4,1.0,3.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Athens, Greece",37.99603,23.72277,3,59,1.0,40,125,1.53,3.4,5.0,4.93,4.97,4.96,4.95,4.98,4.61,4.9
45903549,298.04,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athina, Greece",37.982933,23.73596,1,1125,0.0,42,30,0.59,,,4.97,5.0,4.93,5.0,5.0,4.97,4.73
1303526945831810524,216.08,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,1Ο ΝΕΚΡΟΤΑΦΕΙΟ,,37.9642698,23.7414565,1,12,1.0,40,1,1.0,,,5.0,5.0,4.0,5.0,5.0,5.0,5.0
28488938,618.43,Entire home/apt,Entire rental unit,6,2.0,2.0,2.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.96922,23.73069,2,1125,1.0,45,243,3.2,5.0,2.0,4.96,4.98,4.91,4.96,4.95,4.99,4.95
1284571697552280690,171.37,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΑΜΠΕΛΟΚΗΠΟΙ,"Heraklion, Greece",37.98829070007461,23.76030154413325,1,365,0.0,28,1,1.0,,,5.0,5.0,5.0,5.0,5.0,4.0,5.0
1152836776933849885,275.69,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,,37.95738550642647,23.736497590529257,1,365,0.0,5,1,0.13,,,5.0,5.0,5.0,5.0,5.0,5.0,4.0
1568065,305.49,Entire home/apt,Entire rental unit,2,1.0,2.0,1.5,ΚΟΛΩΝΑΚΙ,"Berne, Switzerland",37.97708,23.74285,10,365,1.0,37,104,0.81,,,4.92,4.93,4.99,4.96,4.9,5.0,4.88
1086013025737238849,573.73,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,ΚΟΛΩΝΑΚΙ,"Athens, Greece",37.9774693,23.7435416,1,365,0.0,28,24,2.32,,,4.38,4.5,4.46,4.58,4.46,4.75,4.54
1228109697352985639,238.43,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΑΝΩ ΠΑΤΗΣΙΑ,"Palaio Faliro, Greece",38.0177376,23.7306883,1,365,0.0,28,6,1.5,3.0,1.0,4.5,4.0,5.0,4.83,5.0,4.33,4.5
1114508264912331796,417.25,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.96366,23.71953,4,365,0.0,48,2,0.34,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
51122059,514.12,Entire home/apt,Entire rental unit,5,2.0,3.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.968384,23.729532,2,1125,0.0,33,93,2.23,,,4.87,4.95,4.92,4.9,4.89,4.97,4.8
32040793,618.43,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.98205,23.72973,1,1125,,39,132,1.85,,,4.92,4.86,4.91,4.97,4.96,4.75,4.81
973717979573160433,201.18,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,Greece,37.9641704,23.7322072,2,365,1.0,45,33,2.12,4.0,1.0,4.76,4.94,4.88,4.94,4.97,4.73,4.67
1207902176078446095,380.0,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.981967497651766,23.73355092477961,2,365,0.0,46,1,0.37,,,4.0,4.0,3.0,4.0,5.0,4.0,5.0
952807736953727441,104.31,Private room,Private room in condo,2,1.0,1.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,"Athens, Greece",37.9970494,23.7295638,2,730,1.0,42,2,0.12,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1283171561175833796,320.39,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9768859,23.7287256,1,365,0.0,17,3,3.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
698899293956802913,305.49,Entire home/apt,Entire rental unit,4,1.0,3.0,1.0,ΛΥΚΑΒΗΤΤΟΣ,,37.98261,23.75217,2,365,0.0,23,7,0.28,2.0,1.0,4.0,4.0,4.29,4.14,4.43,5.0,4.14
39745315,260.78,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΑΝΩ ΠΑΤΗΣΙΑ,,38.02096,23.73755,2,90,0.0,40,9,0.14,,,5.0,4.56,5.0,5.0,5.0,5.0,4.89
1197073531070555961,305.49,Private room,Private room in rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9796923,23.7251667,1,365,0.0,38,0,,,,,,,,,,
32797246,305.49,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.966366,23.727573,2,365,,33,255,3.72,4.75,4.0,4.83,4.87,4.9,4.87,4.93,4.91,4.82
24019089,290.59,Entire home/apt,Entire home,4,2.0,2.0,2.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,,37.98707,23.73526,3,1125,1.0,29,55,0.68,5.0,1.0,4.91,4.91,4.95,4.89,4.87,4.8,4.85
52249966,357.65,Private room,Room in hotel,4,1.0,1.0,1.5,ΚΕΡΑΜΕΙΚΟΣ,"Athens, Greece",37.97967,23.71949,1,1125,0.0,34,0,,,,,,,,,,
719900859606308924,193.73,Entire home/apt,Entire condo,3,1.0,3.0,1.0,ΓΚΥΖΗ,"Agios Dimitrios, Greece",37.9931928,23.7482448,5,365,0.0,12,0,,,,,,,,,,
1313113942576829205,223.53,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,,37.98300678167593,23.72002317799456,1,365,0.0,8,0,,,,,,,,,,
1282690814368868987,454.51,Private room,Room in hotel,3,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.9762589,23.7325586,1,365,0.0,41,0,,,,,,,,,,
629723900482575233,312.94,Entire home/apt,Entire serviced apartment,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97751,23.72849,3,365,0.0,29,7,0.22,,,4.71,5.0,4.71,5.0,5.0,5.0,4.71
1008622245708178671,305.49,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.9757749,23.7304356,1,365,0.0,8,5,0.36,,,4.4,4.4,4.4,4.6,4.4,5.0,4.6
53354870,208.63,Entire home/apt,Entire rental unit,3,1.0,2.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,"Athens, Greece",37.95679,23.7283,1,90,1.0,53,103,3.29,3.5,2.0,4.96,4.94,4.97,5.0,5.0,4.81,4.88
1238814812873177352,305.49,Entire home/apt,Entire rental unit,6,2.0,3.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,,37.9934325,23.7240184,2,28,0.0,8,0,,,,,,,,,,
1172452449397945980,163.92,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΠΑΓΚΡΑΤΙ,"Athens, Greece",37.9708158,23.7436955,2,15,1.0,22,15,2.63,,,5.0,5.0,5.0,5.0,5.0,4.8,5.0
23888448,201.18,Private room,Private room in rental unit,2,1.0,1.0,1.5,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.9645,23.72635,1,5,0.0,22,42,0.52,5.0,1.0,4.62,4.86,4.81,4.83,4.62,4.86,4.69
45876239,760.0,Entire home/apt,Entire rental unit,5,2.0,2.0,1.5,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,,37.97466,23.73043,2,1125,0.0,10,0,,,,,,,,,,
1030305293158623444,469.41,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΑΚΡΟΠΟΛΗ,"Athens, Greece",37.96814,23.72399,1,365,0.0,35,0,,,,,,,,,,
1280533102446236774,290.59,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Athens, Greece",37.98737,23.73399,1,365,0.0,22,0,,,,,,,,,,
748203876276012355,320.39,Entire home/apt,Entire condo,5,2.0,4.0,1.0,ΓΚΑΖΙ,"Athens, Greece",37.977995986053365,23.71052167116396,2,59,1.0,33,23,1.01,,,4.78,4.78,4.7,4.91,4.83,4.74,4.87
51573244,156.47,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Athens, Greece",37.99085,23.72363,2,60,0.0,27,88,2.25,,,4.86,4.85,4.82,4.94,4.94,4.15,4.83
26853827,491.76,Entire home/apt,Entire rental unit,5,2.0,2.0,1.0,ΖΑΠΠΕΙΟ,"Athens, Greece",37.97106,23.73292,1,1125,0.0,44,306,3.92,5.0,2.0,4.82,4.81,4.9,4.87,4.82,4.95,4.81
1164976462901543832,275.69,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΘΗΣΕΙΟ,,37.97508200000001,23.7176849,2,365,1.0,40,28,4.22,,,5.0,4.96,4.93,5.0,4.96,4.96,5.0
1190438933960082428,201.18,Entire home/apt,Entire rental unit,3,2.0,1.0,1.0,ΝΕΟΣ ΚΟΣΜΟΣ,,37.9628954,23.7297447,1,365,0.0,36,3,0.54,,,4.67,5.0,4.67,4.67,5.0,4.67,4.67
680899049820393149,119.22,Entire home/apt,Entire rental unit,2,1.0,2.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Athens, Greece",37.9820693,23.7203064,1,365,1.0,52,14,0.49,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.86,4.93
23723904,156.47,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,"Athens, Greece",37.98668,23.71398,2,15,0.0,28,25,0.31,,,4.96,5.0,4.96,5.0,5.0,4.6,4.88
857950365632165851,327.84,Entire home/apt,Entire rental unit,4,2.0,2.0,2.0,ΠΕΔΙΟ ΑΡΕΩΣ,"Athens, Greece",37.99477644776448,23.733150617048544,3,60,1.0,64,26,1.43,,,5.0,5.0,4.96,5.0,5.0,4.85,4.88
1055590166426681509,253.33,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΒΟΤΑΝΙΚΟΣ,"Athens, Greece",37.979485,23.7074484,1,1125,0.0,29,3,0.32,,,4.33,4.67,4.0,3.67,4.67,4.67,4.33
27275877,894.12,Entire home/apt,Entire loft,6,0.0,2.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.98233,23.7257,1,1125,0.0,32,379,4.86,5.0,3.0,4.7,4.73,4.66,4.85,4.81,4.56,4.7
954017634867211642,305.49,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΛΥΚΑΒΗΤΤΟΣ,"Chalandri, Greece",37.9820197,23.7509223,1,1125,0.0,37,7,0.43,,,4.57,4.43,4.57,4.71,4.71,4.57,4.57
33796162,618.43,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97329,23.73303,1,1000,0.0,48,59,0.88,,,4.73,4.78,4.8,4.71,4.75,4.93,4.69
35194623,163.92,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΠΑΓΚΡΑΤΙ,"Athens, Greece",37.96754,23.74983,2,370,0.0,26,259,3.82,,,4.78,4.86,4.69,4.94,4.97,4.86,4.77
1241409485672460951,774.9,Entire home/apt,Entire condo,5,2.0,3.0,2.0,ΚΟΛΩΝΑΚΙ,"Athens, Greece",37.9775369,23.7460271,2,180,0.0,32,1,1.0,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
45752967,171.37,Entire home/apt,Entire rental unit,3,2.0,2.0,1.0,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,"Geneva, Switzerland",37.98687,23.72034,2,365,0.0,33,10,0.56,5.0,1.0,5.0,5.0,5.0,5.0,5.0,4.8,5.0
22247143,610.98,Entire home/apt,Entire rental unit,4,1.0,2.0,1.0,ΚΟΛΩΝΑΚΙ,Greece,37.97832,23.74447,2,1125,1.0,36,179,2.14,5.0,1.0,4.85,4.9,4.91,4.89,4.98,4.93,4.85
1183788529382842889,394.9,Entire home/apt,Entire rental unit,4,1.0,1.0,1.0,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,"Athens, Greece",37.9649065,23.7252217,2,365,0.0,5,4,0.68,,,4.25,4.25,4.5,5.0,4.5,5.0,4.25
27774209,476.86,Entire home/apt,Entire rental unit,3,1.0,1.0,1.0,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,"Athens, Greece",37.97673,23.72746,2,365,,31,521,6.74,4.666666666666667,9.0,4.88,4.92,4.92,4.94,4.96,4.96,4.87
919168473866106931,104.31,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,,37.9933,23.72265,1,365,0.0,5,1,0.19,,,5.0,5.0,5.0,5.0,5.0,5.0,5.0
31563379,141.57,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,"Voula, Greece",37.98577,23.74181,3,1125,0.0,40,266,3.69,4.0,1.0,4.6,4.79,4.64,4.9,4.9,4.69,4.75
1286340715826737459,134.12,Entire home/apt,Entire rental unit,2,1.0,1.0,1.0,ΘΗΣΕΙΟ,"Kifisia, Greece",37.9747919,23.7137733,2,59,1.0,41,0,,,,,,,,,,
1282541868146795318,357.65,Entire home/apt,Entire rental unit,4,2.0,2.0,1.0,ΚΕΡΑΜΕΙΚΟΣ,"Athens, Greece",37.9793564,23.7105512,2,25,0.0,33,0,,,,,,,,,,
1166463285007556899,156.47,Private room,Room in hotel,2,1.0,1.0,1.0,ΠΕΔΙΟ ΑΡΕΩΣ,,37.9958979,23.7344316,1,30,0.0,19,0,,,,,,,,,,
